Day of week,Date,Month,Year ,Hour,Tin_ct,Tout_ct,mw_ct,T_db,Hum_perc,T_wb,E
2,26,1,2016,0,293.85,293.15,64.96,285.15,0.81,282.8734418,0
2,26,1,2016,9,295.85,294.65,236.46,286.15,0.76,283.399576,0
2,26,1,2016,10,295.85,294.65,235.92,288.15,0.72,284.9226322,1
2,26,1,2016,11,296.35,295.25,237,289.15,0.72,285.8602325,2
2,26,1,2016,12,295.85,295.15,235.66,288.15,0.82,285.8536912,2
2,26,1,2016,13,295.85,294.65,235.8,288.15,0.82,285.8536912,1
2,26,1,2016,14,295.85,295.05,236.6,288.15,0.87,286.3118296,2
2,26,1,2016,15,295.85,294.65,236.46,288.15,0.87,286.3118296,1
2,26,1,2016,18,296.05,294.75,234.6,286.15,0.93,284.873302,1.67
2,26,1,2016,19,296.05,294.75,236.12,286.15,0.93,284.873302,1
2,26,1,2016,20,296.05,294.75,236.26,285.15,0.87,283.3782818,2
2,26,1,2016,21,296.05,295.05,236.06,284.15,0.87,282.4004284,1
2,26,1,2016,22,296.05,294.45,235.86,284.15,0.81,281.9107312,2
2,26,1,2016,23,295.05,294.75,235.66,283.15,0.87,281.422573,1
3,27,1,2016,7,292.85,291.05,236.46,282.15,0.87,280.4447153,0
3,27,1,2016,10,295.35,294.65,236.46,288.15,0.72,284.9226322,0
3,27,1,2016,11,295.85,294.45,237.06,288.15,0.72,284.9226322,2
3,27,1,2016,12,295.85,295.05,236,289.15,0.67,285.3691949,1
3,27,1,2016,13,296.35,295.25,233.8,289.15,0.63,284.9691025,2
3,27,1,2016,14,295.85,294.75,236.86,288.15,0.72,284.9226322,1
3,27,1,2016,15,295.85,294.85,235.92,288.15,0.77,285.3910401,2
3,27,1,2016,16,295.85,294.55,236.72,287.15,0.82,284.8883821,1
3,27,1,2016,17,295.85,295.15,236.2,286.15,0.87,284.356133,1
3,27,1,2016,18,296.35,294.75,236.66,286.15,0.87,284.356133,2
3,27,1,2016,19,295.85,294.75,235.06,286.15,0.87,284.356133,1
3,27,1,2016,20,295.85,295.15,236.92,286.15,0.87,284.356133,2
3,27,1,2016,21,295.85,295.15,236.86,286.15,0.87,284.356133,1
3,27,1,2016,22,295.85,294.55,233.8,284.15,0.93,282.8894922,1
3,27,1,2016,23,296.35,295.25,64.5,284.15,0.93,282.8894922,1
4,28,1,2016,0,296.35,294.65,64.72,283.15,0.93,281.8975847,1
4,28,1,2016,1,294.35,294.05,64.36,283.15,0.87,281.422573,1
4,28,1,2016,8,295.55,294.55,64.72,283.15,0.87,281.422573,0
4,28,1,2016,9,296.55,294.55,64.6,285.15,0.81,282.8734418,1
4,28,1,2016,10,298.05,295.45,64.74,288.15,0.77,285.3910401,2
4,28,1,2016,11,296.45,295.15,236.72,289.15,0.72,285.8602325,2
4,28,1,2016,12,295.95,294.65,236.12,289.15,0.67,285.3691949,2
4,28,1,2016,13,295.95,295.05,236.72,289.15,0.72,285.8602325,1
4,28,1,2016,14,295.95,294.75,236.4,288.15,0.77,285.3910401,2
4,28,1,2016,15,295.95,295.15,235.32,288.15,0.77,285.3910401,1
4,28,1,2016,16,295.95,295.05,236.12,287.15,0.82,284.8883821,2
4,28,1,2016,17,295.95,295.25,235.52,286.15,0.87,284.356133,1
4,28,1,2016,18,295.95,295.45,237.12,286.15,0.76,283.399576,2
4,28,1,2016,19,295.95,295.05,235.92,285.15,0.76,282.4504283,1
4,28,1,2016,20,295.95,294.65,237.32,285.15,0.76,282.4504283,2
4,28,1,2016,21,295.95,295.15,235.86,285.15,0.76,282.4504283,1
4,28,1,2016,22,295.95,294.35,236.32,285.15,0.71,282.0242786,1
4,28,1,2016,23,294.45,294.15,237.26,285.15,0.71,282.0242786,1
5,29,1,2016,2,292.45,292.15,234.8,284.15,0.76,281.5012778,0
5,29,1,2016,6,291.45,291.05,234.92,284.15,0.76,281.5012778,0
5,29,1,2016,7,294.05,293.55,236.06,284.15,0.76,281.5012778,0
5,29,1,2016,8,295.05,294.85,236.52,285.15,0.71,282.0242786,0
5,29,1,2016,9,295.95,294.45,235.32,286.15,0.71,282.9589004,0
5,29,1,2016,10,295.25,295.05,236.4,286.15,0.71,282.9589004,1
5,29,1,2016,11,297.25,294.25,63.96,287.15,0.67,283.5247652,1
5,29,1,2016,12,296.05,295.35,235.6,288.15,0.62,283.9623018,1
5,29,1,2016,13,296.05,295.25,237.52,288.15,0.67,284.4469819,1
5,29,1,2016,14,296.05,294.55,234.26,288.15,0.67,284.4469819,1
5,29,1,2016,15,296.05,294.85,236.8,288.15,0.67,284.4469819,2
5,29,1,2016,16,296.05,294.65,236.66,287.15,0.76,284.3487208,2
5,29,1,2016,17,296.05,294.85,234.66,286.15,0.82,283.9230707,1
5,29,1,2016,18,296.05,294.55,237.06,285.15,0.87,283.3782818,1
5,29,1,2016,19,296.05,294.55,235.2,284.15,0.87,282.4004284,2
5,29,1,2016,20,296.05,294.65,238.12,284.15,0.87,282.4004284,1
5,29,1,2016,21,296.05,294.45,236.32,284.15,0.81,281.9107312,2
5,29,1,2016,22,295.55,294.25,234.32,283.15,0.87,281.422573,1
6,30,1,2016,6,293.05,291.05,65.9,283.15,0.76,280.5521242,0
6,30,1,2016,7,295.55,292.55,65.44,283.15,0.76,280.5521242,0
6,30,1,2016,8,294.25,294.15,234.46,283.15,0.81,280.9480181,1
6,30,1,2016,9,294.15,294.05,234.92,284.15,0.76,281.5012778,0
6,30,1,2016,10,294.15,294.05,234.8,287.15,0.67,283.5247652,0
6,30,1,2016,11,295.85,294.75,237.12,289.15,0.59,284.5612969,0
6,30,1,2016,12,295.85,294.55,235.32,288.15,0.67,284.4469819,1
6,30,1,2016,14,295.55,294.95,236.32,289.15,0.67,285.3691949,1
6,30,1,2016,15,296.05,294.55,235.86,290.15,0.55,285.0244407,2
6,30,1,2016,16,296.05,295.05,237.2,287.15,0.71,283.8935188,1
6,30,1,2016,17,294.95,294.85,236.06,287.15,0.71,283.8935188,1
6,30,1,2016,18,295.45,295.25,237.46,286.15,0.62,282.1510436,1
6,30,1,2016,19,295.95,294.55,237.92,285.15,0.66,281.59382,0
6,30,1,2016,20,294.85,294.65,234.32,284.15,0.71,281.0896533,1
6,30,1,2016,22,295.75,295.05,231.6,282.15,0.81,279.9853024,0
6,30,1,2016,23,294.85,294.75,234.6,282.15,0.76,279.6029674,1
7,31,1,2016,1,293.35,293.15,237.12,281.15,0.81,279.0225839,0
7,31,1,2016,2,291.85,291.65,235,280.15,0.87,278.4889932,0
7,31,1,2016,3,290.85,290.65,235.4,281.15,0.81,279.0225839,0
7,31,1,2016,4,289.85,289.65,236.66,281.15,0.81,279.0225839,0
7,31,1,2016,5,289.35,289.15,236.52,281.15,0.81,279.0225839,0
7,31,1,2016,7,289.95,289.65,236,281.15,0.81,279.0225839,0
7,31,1,2016,8,290.95,290.65,236.2,283.15,0.71,280.1550244,0
7,31,1,2016,9,292.45,292.15,237.92,284.15,0.66,280.674808,0
7,31,1,2016,12,291.45,290.65,235.2,288.15,0.62,283.9623018,0
7,31,1,2016,13,292.45,291.65,234.72,289.15,0.59,284.5612969,0
7,31,1,2016,20,294.75,294.65,235.8,285.15,0.71,282.0242786,0
7,31,1,2016,22,293.75,293.65,236.72,285.15,0.71,282.0242786,0
7,31,1,2016,23,293.75,293.65,236.52,285.15,0.76,282.4504283,0
1,1,2,2016,8,295.15,294.45,236.72,287.15,0.71,283.8935188,1
1,1,2,2016,9,295.65,294.45,235.8,289.15,0.63,284.9691025,1
1,1,2,2016,10,296.05,294.55,233,289.15,0.63,284.9691025,2
1,1,2,2016,11,296.05,294.65,238.26,291.15,0.55,285.9044745,1
1,1,2,2016,12,296.05,294.85,235.92,292.15,0.52,286.4291109,2
1,1,2,2016,13,296.05,295.45,237.2,290.15,0.63,285.878143,2
1,1,2,2016,14,296.05,294.85,236.32,290.15,0.63,285.878143,1
1,1,2,2016,15,296.05,295.25,235.12,289.15,0.72,285.8602325,2
1,1,2,2016,16,296.05,294.65,235.26,288.15,0.77,285.3910401,2
1,1,2,2016,17,296.05,295.15,235.46,287.15,0.82,284.8883821,2
1,1,2,2016,18,296.05,294.75,236.32,287.15,0.76,284.3487208,1
1,1,2,2016,19,296.05,294.75,235.4,286.15,0.76,283.399576,2
1,1,2,2016,20,296.05,294.85,236.26,285.15,0.81,282.8734418,2
1,1,2,2016,21,296.05,295.05,235.8,284.15,0.81,281.9107312,1
1,1,2,2016,22,295.55,294.35,237.12,283.15,0.81,280.9480181,2
1,1,2,2016,23,296.45,293.85,64.64,283.15,0.87,281.422573,0
2,2,2,2016,0,295.95,293.85,64.82,283.15,0.87,281.422573,0
2,2,2,2016,7,293.45,291.35,65.2,282.15,0.81,279.9853024,0
2,2,2,2016,8,294.65,294.45,300.64,284.15,0.76,281.5012778,0
2,2,2,2016,9,296.15,293.95,64.74,286.15,0.71,282.9589004,0
2,2,2,2016,10,297.65,293.95,64.84,289.15,0.63,284.9691025,0
2,2,2,2016,11,296.45,295.25,236.86,288.15,0.72,284.9226322,1
2,2,2,2016,12,298.05,294.95,64.76,288.15,0.72,284.9226322,1
2,2,2,2016,13,298.05,294.45,64.86,288.15,0.77,285.3910401,0
2,2,2,2016,14,296.75,295.45,234.8,288.15,0.77,285.3910401,0
2,2,2,2016,15,296.25,295.25,236.6,287.15,0.87,285.3339823,2
2,2,2,2016,16,296.25,295.25,235.4,287.15,0.87,285.3339823,1
2,2,2,2016,17,296.25,295.45,238.92,287.15,0.87,285.3339823,2
2,2,2,2016,18,296.25,295.35,237,285.15,0.93,283.881398,2
2,2,2,2016,19,296.25,294.65,236.86,285.15,0.93,283.881398,2
2,2,2,2016,20,296.25,294.65,235.38,284.15,0.93,282.8894922,1
2,2,2,2016,21,296.25,295.15,235.32,284.15,0.87,282.4004284,2
2,2,2,2016,22,295.75,294.65,234.98,284.15,0.87,282.4004284,1
2,2,2,2016,23,294.75,294.35,35.66,284.15,0.87,282.4004284,1
3,3,2,2016,0,293.75,293.55,234.6,284.15,0.87,282.4004284,0
3,3,2,2016,7,292.25,291.55,236.52,284.15,0.81,281.9107312,0
3,3,2,2016,8,294.65,294.55,235.26,286.15,0.71,282.9589004,1
3,3,2,2016,10,294.55,294.15,236.72,289.15,0.55,284.1444015,0
3,3,2,2016,11,296.05,295.25,236.6,290.15,0.51,284.5807796,1
3,3,2,2016,12,296.45,294.85,235.32,290.15,0.51,284.5807796,1
3,3,2,2016,13,296.45,294.75,235.66,290.15,0.51,284.5807796,2
3,3,2,2016,14,296.45,295.05,236.32,289.15,0.67,285.3691949,1
3,3,2,2016,15,295.95,295.25,236.86,288.15,0.72,284.9226322,2
3,3,2,2016,16,295.95,294.65,233.46,287.15,0.76,284.3487208,2
3,3,2,2016,17,295.95,294.75,235.26,287.15,0.82,284.8883821,1
3,3,2,2016,18,295.95,294.75,234.8,287.15,0.76,284.3487208,2
3,3,2,2016,19,295.95,294.45,236.86,287.15,0.71,283.8935188,1
3,3,2,2016,20,295.95,295.05,237.26,287.15,0.67,283.5247652,2
3,3,2,2016,21,295.95,294.95,236.2,284.15,0.81,281.9107312,1
3,3,2,2016,22,295.95,295.05,235.86,284.15,0.87,282.4004284,1
3,3,2,2016,23,294.45,294.05,236.72,283.15,0.87,281.422573,1
4,4,2,2016,0,293.45,293.05,235.86,282.15,0.76,279.6029674,0
4,4,2,2016,2,291.95,291.55,235.26,281.15,0.57,277.252644,0
4,4,2,2016,6,290.35,290.05,237.12,279.15,0.65,276.0125402,0
4,4,2,2016,7,291.85,291.55,236.06,279.15,0.65,276.0125402,0
4,4,2,2016,9,290.75,290.55,236.06,283.15,0.46,278.1107306,0
4,4,2,2016,10,294.25,293.55,234.86,285.15,0.4,279.2157025,0
4,4,2,2016,11,295.75,295.15,236.26,286.15,0.37,279.7123683,0
4,4,2,2016,12,295.75,294.65,235.26,286.15,0.47,280.7362598,1
4,4,2,2016,13,295.75,294.05,235.6,286.15,0.5,281.0285576,1
4,4,2,2016,14,295.75,294.85,236.66,286.15,0.5,281.0285576,1
4,4,2,2016,15,295.75,294.65,236,286.15,0.58,281.7838559,1
4,4,2,2016,16,295.75,294.75,237,285.15,0.62,281.2454075,1
4,4,2,2016,17,295.75,295.05,236.66,284.15,0.66,280.674808,1
4,4,2,2016,18,295.75,294.45,236.6,284.15,0.66,280.674808,1
4,4,2,2016,19,295.75,294.85,236.8,283.15,0.66,279.7557915,1
4,4,2,2016,20,295.75,294.55,236.52,281.15,0.7,278.2121741,1
4,4,2,2016,21,295.75,294.95,236.2,281.15,0.61,277.5489413,0
4,4,2,2016,22,295.75,294.85,235.72,281.15,0.57,277.252644,1
4,4,2,2016,23,294.75,293.75,236.32,280.15,0.56,276.2943792,1
5,5,2,2016,0,292.75,292.35,236.26,280.15,0.56,276.2943792,0
5,5,2,2016,1,291.25,290.85,236.66,280.15,0.56,276.2943792,0
5,5,2,2016,2,290.25,289.85,237.12,280.15,0.56,276.2943792,0
5,5,2,2016,6,287.75,287.35,236.06,279.15,0.6,275.6776793,0
5,5,2,2016,7,287.25,286.85,235.32,279.15,0.6,275.6776793,0
5,5,2,2016,10,293.65,293.35,237.06,287.15,0.47,281.5830204,0
5,5,2,2016,11,296.15,294.15,235.66,288.15,0.44,282.1037049,0
5,5,2,2016,12,296.15,294.55,236.66,288.15,0.51,282.8527901,1
5,5,2,2016,13,295.65,294.95,235.2,287.15,0.58,282.6752372,1
5,5,2,2016,14,295.65,294.95,234.92,287.15,0.62,283.056675,1
5,5,2,2016,15,295.65,294.95,234.2,287.15,0.62,283.056675,1
5,5,2,2016,16,295.65,295.25,237,286.15,0.71,282.9589004,1
5,5,2,2016,17,295.65,294.95,235.2,285.15,0.76,282.4504283,1
5,5,2,2016,18,296.15,294.45,235.86,285.15,0.81,282.8734418,2
5,5,2,2016,19,295.65,294.25,236.6,285.15,0.81,282.8734418,1
5,5,2,2016,20,295.65,295.05,235.6,284.15,0.81,281.9107312,1
5,5,2,2016,21,295.65,294.45,237,284.15,0.81,281.9107312,1
5,5,2,2016,22,295.65,294.65,236.06,282.15,0.81,279.9853024,1
6,6,2,2016,1,292.15,291.65,235.12,281.15,0.87,279.4668554,0
6,6,2,2016,11,295.65,295.05,237.52,288.15,0.67,284.4469819,1
6,6,2,2016,12,295.65,294.85,236,287.15,0.76,284.3487208,1
6,6,2,2016,13,296.15,295.05,235.8,287.15,0.76,284.3487208,1
6,6,2,2016,14,295.65,295.05,236.2,287.15,0.82,284.8883821,1
6,6,2,2016,15,295.65,294.95,235.66,287.15,0.76,284.3487208,1
6,6,2,2016,16,295.65,294.85,236.06,287.15,0.76,284.3487208,1
6,6,2,2016,17,295.65,294.75,236.52,286.15,0.82,283.9230707,2
6,6,2,2016,18,295.65,294.65,236.26,286.15,0.82,283.9230707,1
6,6,2,2016,19,295.65,294.95,237.12,286.15,0.82,283.9230707,1
6,6,2,2016,20,295.65,294.95,237.12,286.15,0.87,284.356133,1
6,6,2,2016,21,295.65,294.45,235.92,285.15,0.81,282.8734418,1
6,6,2,2016,22,295.65,294.65,235.92,285.15,0.81,282.8734418,2
6,6,2,2016,23,294.55,294.25,236.4,284.15,0.87,282.4004284,0
7,7,2,2016,1,293.05,292.75,235.26,283.15,0.87,281.422573,0
7,7,2,2016,3,292.05,291.75,236.92,284.15,0.93,282.8894922,0
7,7,2,2016,6,293.05,292.75,236.72,286.15,0.62,282.1510436,0
7,7,2,2016,7,292.55,292.25,237.46,284.15,0.71,281.0896533,0
7,7,2,2016,8,291.05,290.75,237.72,284.15,0.66,280.674808,0
7,7,2,2016,12,290.55,290.25,235.06,286.15,0.62,282.1510436,0
7,7,2,2016,13,291.55,291.25,235.26,285.15,0.71,282.0242786,0
7,7,2,2016,14,290.55,290.25,234.8,286.15,0.66,282.5128279,0
7,7,2,2016,17,289.05,288.75,237.92,286.15,0.47,280.7362598,0
7,7,2,2016,19,291.15,290.75,235.66,286.15,0.4,280.028865,0
7,7,2,2016,21,291.95,291.75,236.12,285.15,0.43,279.5087233,0
7,7,2,2016,22,292.45,292.25,236.46,283.15,0.53,278.698967,0
1,8,2,2016,0,291.95,291.25,236.12,282.15,0.57,278.1403459,0
1,8,2,2016,1,291.45,291.25,235.92,283.15,0.49,278.3650597,0
1,8,2,2016,2,290.45,290.25,237.12,282.15,0.53,277.8267609,0
1,8,2,2016,3,289.85,289.75,236.32,281.15,0.57,277.252644,0
1,8,2,2016,4,289.35,289.25,236.26,279.15,0.7,276.3489499,0
1,8,2,2016,5,289.35,289.25,238.26,280.15,0.65,276.9283115,0
1,8,2,2016,6,288.35,288.25,236.6,280.15,0.65,276.9283115,0
1,8,2,2016,7,287.85,287.75,234.26,281.15,0.65,277.8440774,0
1,8,2,2016,8,293.35,292.85,236.12,283.15,0.57,279.0280409,0
1,8,2,2016,10,295.85,294.65,236.52,288.15,0.44,282.1037049,1
1,8,2,2016,11,295.85,294.75,235.8,289.15,0.48,283.3878905,1
1,8,2,2016,12,295.85,294.75,237,289.15,0.51,283.7167881,1
1,8,2,2016,13,295.85,294.95,235.86,290.15,0.55,285.0244407,1
1,8,2,2016,14,295.85,294.95,235.8,290.15,0.51,284.5807796,2
1,8,2,2016,15,295.85,294.55,235.72,288.15,0.72,284.9226322,1
1,8,2,2016,16,295.85,294.55,234.4,288.15,0.62,283.9623018,1
1,8,2,2016,17,295.85,295.25,235,287.15,0.71,283.8935188,2
1,8,2,2016,18,295.85,294.65,236.26,286.15,0.76,283.399576,1
1,8,2,2016,19,295.85,295.15,235.66,286.15,0.76,283.399576,1
1,8,2,2016,20,295.85,295.15,237.12,286.15,0.76,283.399576,1
1,8,2,2016,21,295.85,294.45,237.4,286.15,0.76,283.399576,2
1,8,2,2016,22,294.85,294.75,236.06,286.15,0.82,283.9230707,1
2,9,2,2016,0,293.35,293.05,237.12,284.15,0.71,281.0896533,0
2,9,2,2016,8,293.85,293.65,235.86,289.15,0.59,284.5612969,0
2,9,2,2016,9,293.35,293.15,236.32,291.15,0.52,285.561012,0
2,9,2,2016,10,295.35,294.45,236.72,292.15,0.45,285.5637069,0
2,9,2,2016,11,294.35,294.15,235.86,292.15,0.42,285.1743737,1
2,9,2,2016,12,293.85,293.65,236.66,292.15,0.42,285.1743737,0
2,9,2,2016,13,294.35,294.15,235.86,292.15,0.45,285.5637069,0
2,9,2,2016,14,293.85,293.65,236.06,292.15,0.42,285.1743737,0
2,9,2,2016,15,293.85,293.65,237.12,290.15,0.59,285.4563136,0
2,9,2,2016,16,293.35,293.15,238.06,289.15,0.63,284.9691025,0
2,9,2,2016,17,293.35,293.15,235.4,288.15,0.77,285.3910401,0
2,9,2,2016,18,292.85,292.15,235.26,289.15,0.63,284.9691025,0
2,9,2,2016,19,292.85,292.65,235.4,292.15,0.42,285.1743737,0
2,9,2,2016,20,293.35,293.15,235.12,292.15,0.37,284.495227,0
2,9,2,2016,21,293.35,293.15,235.26,291.15,0.42,284.3511817,0
2,9,2,2016,22,293.35,293.15,236.12,289.15,0.44,282.9366163,0
2,9,2,2016,23,291.85,291.65,236.12,288.15,0.51,282.8527901,0
3,10,2,2016,9,291.35,291.15,235.46,288.15,0.54,283.1624346,0
3,10,2,2016,10,291.85,291.65,236.32,288.15,0.58,283.5666132,0
3,10,2,2016,11,292.85,292.15,235.2,288.15,0.62,283.9623018,0
3,10,2,2016,12,292.85,292.65,235.92,290.15,0.45,283.8885241,0
3,10,2,2016,13,295.15,293.95,65.56,289.15,0.51,283.7167881,0
3,10,2,2016,14,297.15,295.65,234.32,288.15,0.62,283.9623018,1
3,10,2,2016,15,296.15,295.05,237.32,288.15,0.62,283.9623018,2
3,10,2,2016,16,296.15,294.75,235.26,287.15,0.71,283.8935188,1
3,10,2,2016,17,296.15,294.55,236.72,287.15,0.71,283.8935188,1
3,10,2,2016,18,296.65,295.05,234.2,287.15,0.76,284.3487208,1
3,10,2,2016,19,296.15,294.25,236.46,286.15,0.76,283.399576,2
3,10,2,2016,20,296.15,295.15,232.6,284.15,0.81,281.9107312,1
3,10,2,2016,21,295.65,294.75,235.86,284.15,0.81,281.9107312,1
3,10,2,2016,22,295.85,295.05,236.72,284.15,0.81,281.9107312,0.5
3,10,2,2016,23,293.25,292.85,235.06,284.15,0.81,281.9107312,0.5
4,11,2,2016,8,292.75,292.35,235.72,285.15,0.93,283.881398,0
4,11,2,2016,9,291.25,290.85,235.26,285.15,0.93,283.881398,0
4,11,2,2016,10,293.15,292.85,235.92,286.15,0.87,284.356133,0
4,11,2,2016,11,296.15,295.05,234.72,286.15,0.93,284.873302,1
4,11,2,2016,12,296.15,294.85,236.86,286.15,0.93,284.873302,1
4,11,2,2016,13,296.15,294.85,237.52,286.15,0.93,284.873302,1
4,11,2,2016,14,296.15,294.35,234.92,286.15,0.93,284.873302,1
4,11,2,2016,15,296.15,294.45,235.66,286.15,0.93,284.873302,1
4,11,2,2016,16,296.15,295.15,237.72,286.15,0.93,284.873302,2
4,11,2,2016,17,296.15,294.55,236,285.15,0.93,283.881398,1
4,11,2,2016,18,296.15,294.95,234.4,285.15,0.93,283.881398,1
4,11,2,2016,19,296.15,295.05,237.12,286.15,0.87,284.356133,1
4,11,2,2016,20,296.15,295.05,233.66,285.15,0.87,283.3782818,2
4,11,2,2016,21,296.15,294.45,236,285.15,0.93,283.881398,1
4,11,2,2016,22,296.15,295.25,235.8,283.15,0.93,281.8975847,1
5,12,2,2016,9,293.15,292.75,237,286.15,0.87,284.356133,0
5,12,2,2016,10,292.05,291.75,236.32,286.15,0.87,284.356133,0
5,12,2,2016,11,293.05,292.75,236.06,288.15,0.82,285.8536912,0
5,12,2,2016,12,295.05,294.75,235.92,289.15,0.77,286.3429656,0
5,12,2,2016,13,295.55,294.75,235.86,290.15,0.67,286.2914044,0
5,12,2,2016,14,295.65,295.05,236,290.15,0.72,286.7978299,1
5,12,2,2016,15,294.65,294.45,65.52,290.15,0.67,286.2914044,1
5,12,2,2016,16,298.15,294.95,65.94,289.15,0.77,286.3429656,0
5,12,2,2016,17,298.15,295.45,64.6,289.15,0.77,286.3429656,0
5,12,2,2016,18,298.15,295.45,65.06,288.15,0.87,286.3118296,0
5,12,2,2016,19,298.65,295.45,65.86,290.15,0.67,286.2914044,0
5,12,2,2016,20,298.15,295.45,64.56,290.15,0.67,286.2914044,0
5,12,2,2016,21,297.15,294.95,63.7,288.15,0.82,285.8536912,0
5,12,2,2016,22,297.15,294.95,65.12,289.15,0.77,286.3429656,0
5,12,2,2016,23,295.65,294.45,64.4,288.15,0.77,285.3910401,0
6,13,2,2016,0,294.65,293.95,65.4,287.15,0.82,284.8883821,0
6,13,2,2016,1,294.15,293.45,64.44,289.15,0.82,286.8189981,0
6,13,2,2016,2,293.15,292.95,65.2,289.15,0.77,286.3429656,0
6,13,2,2016,9,296.55,294.75,235.72,290.15,0.72,286.7978299,0
6,13,2,2016,11,296.05,294.95,235.72,294.15,0.49,287.7759235,2
6,13,2,2016,12,296.55,294.95,236.72,295.15,0.4,287.3468014,2
6,13,2,2016,13,296.55,295.55,236.06,295.15,0.46,288.217376,2
6,13,2,2016,14,296.55,295.45,235.4,293.15,0.56,287.7850477,2
6,13,2,2016,15,296.55,294.85,236.26,291.15,0.67,287.2136105,2
6,13,2,2016,16,296.55,295.45,236.06,291.15,0.63,286.7871795,3
6,13,2,2016,17,296.55,295.05,236.86,290.15,0.72,286.7978299,2
6,13,2,2016,18,296.55,295.55,235.66,290.15,0.72,286.7978299,2
6,13,2,2016,19,296.55,295.45,236,291.15,0.59,286.3513257,1
6,13,2,2016,20,296.55,294.85,236.2,289.15,0.77,286.3429656,2
6,13,2,2016,21,296.55,295.55,236.66,288.15,0.82,285.8536912,3
6,13,2,2016,22,296.55,294.75,235.66,287.15,0.87,285.3339823,1
6,13,2,2016,23,295.55,294.65,236.06,286.15,0.87,284.356133,2
7,14,2,2016,0,294.55,294.15,236.86,286.15,0.87,284.356133,0
7,14,2,2016,11,292.65,292.25,64.66,291.15,0.31,282.8571348,0
7,14,2,2016,12,294.25,293.75,65.14,291.15,0.31,282.8571348,0
7,14,2,2016,13,296.25,295.15,65.64,291.15,0.34,283.2864179,1
7,14,2,2016,14,297.25,294.25,64.8,289.15,0.63,284.9691025,1
7,14,2,2016,15,297.25,294.65,65.72,288.15,0.62,283.9623018,2
7,14,2,2016,16,297.75,294.75,65.84,287.15,0.67,283.5247652,2
7,14,2,2016,17,297.25,294.45,64.74,287.15,0.71,283.8935188,1
7,14,2,2016,18,294.75,294.15,64.84,286.15,0.58,281.7838559,1
7,14,2,2016,19,293.75,293.15,64.42,285.15,0.62,281.2454075,0
7,14,2,2016,20,292.75,292.15,64.34,285.15,0.58,280.8924689,0
7,14,2,2016,21,291.75,291.15,63.76,284.15,0.66,280.674808,0
7,14,2,2016,22,290.75,290.65,64.7,282.15,0.87,280.4447153,0
7,14,2,2016,23,289.75,289.65,64.76,282.15,0.81,279.9853024,0
1,15,2,2016,2,291.15,290.85,235.46,282.15,0.76,279.6029674,0
1,15,2,2016,8,292.75,292.65,236.2,282.15,0.66,278.8367705,0
1,15,2,2016,9,291.25,290.65,236.4,284.15,0.57,279.9157292,0
1,15,2,2016,10,295.25,294.65,234.2,286.15,0.47,280.7362598,0
1,15,2,2016,11,295.75,293.85,239,286.15,0.54,281.4101393,0
1,15,2,2016,12,295.95,293.55,236.86,286.15,0.62,282.1510436,0
2,16,2,2016,9,292.55,290.45,63.74,283.15,0.37,277.3207339,0.33
2,16,2,2016,10,296.05,292.45,65.5,285.15,0.32,278.3942454,0
2,16,2,2016,11,296.15,295.05,236.2,285.15,0.34,278.6059353,1
2,16,2,2016,12,295.75,293.85,235.66,285.15,0.4,279.2157025,1
2,16,2,2016,13,295.25,294.45,235.12,285.15,0.43,279.5087233,0
2,16,2,2016,14,295.75,294.55,236.4,285.15,0.4,279.2157025,0
2,16,2,2016,15,295.75,294.45,235.4,286.15,0.4,280.028865,1
2,16,2,2016,16,295.75,294.35,235,285.15,0.43,279.5087233,0
2,16,2,2016,17,295.75,294.85,236.2,283.15,0.49,278.3650597,1
2,16,2,2016,18,295.75,295.05,234.52,283.15,0.46,278.1107306,1
2,16,2,2016,19,295.75,294.85,234.6,282.15,0.49,277.5094766,0
2,16,2,2016,20,295.75,294.85,236.06,282.15,0.53,277.8267609,1
2,16,2,2016,21,295.25,295.15,236.32,281.15,0.49,276.6538832,1
2,16,2,2016,22,295.75,294.15,236.26,281.15,0.45,276.349731,0
2,16,2,2016,23,293.75,293.35,236.06,280.15,0.45,275.5120288,1
3,17,2,2016,2,289.75,289.35,178.86,277.15,0.55,273.5834146,0
3,17,2,2016,7,287.95,286.95,237,276.15,0.64,273.2080601,0
3,17,2,2016,8,290.55,290.05,235.12,278.15,0.56,274.5264813,0
3,17,2,2016,11,294.05,291.55,64.16,282.15,0.49,277.5094766,0
3,17,2,2016,12,297.55,293.05,63.9,284.15,0.43,278.6805635,0
3,17,2,2016,13,296.75,295.85,235.22,284.15,0.37,278.1179631,0
3,17,2,2016,14,296.65,295.25,237.02,285.15,0.37,278.9151742,0
3,17,2,2016,15,296.65,295.75,234.54,284.15,0.37,278.1179631,0
3,17,2,2016,16,296.65,295.75,236.48,283.15,0.43,277.852391,0
3,17,2,2016,17,296.65,295.75,235.68,282.15,0.46,277.2684482,0
3,17,2,2016,18,296.65,295.65,235.62,281.15,0.53,276.9545464,1
3,17,2,2016,19,296.65,295.25,235.94,281.15,0.53,276.9545464,0
3,17,2,2016,20,296.65,295.45,237.08,281.15,0.53,276.9545464,0
3,17,2,2016,21,296.15,295.85,236.88,279.15,0.6,275.6776793,1
3,17,2,2016,22,296.65,295.85,235.34,279.15,0.52,275.1432842,0
3,17,2,2016,23,294.05,293.85,237.22,278.15,0.56,274.5264813,0
