Day of week;Date;Month;Year ;Hour;ch1_cooling;ch2_cooling;ch3_cooling
2;16;2;2016;5;0;0;0
2;16;2;2016;6;0;0;0
2;16;2;2016;7;0;0;0
2;16;2;2016;8;62;433;0
2;16;2;2016;9;0;177;0
2;16;2;2016;10;771;15;0
2;16;2;2016;11;258;800;0
2;16;2;2016;12;0;1756;0
2;16;2;2016;13;0;1757;0
2;16;2;2016;14;0;1162;0
2;16;2;2016;15;0;1759;0
2;16;2;2016;16;0;1758;0
2;16;2;2016;17;0;1757;0
2;16;2;2016;18;0;1758;0
2;16;2;2016;19;0;1758;0
2;16;2;2016;20;0;1757;0
2;16;2;2016;21;0;1758;0
2;16;2;2016;22;0;1758;0
2;16;2;2016;23;0;180;0
3;17;2;2016;0;0;0;0
3;17;2;2016;1;0;0;0
3;17;2;2016;2;0;0;0
3;17;2;2016;3;0;0;0
3;17;2;2016;4;0;0;0
3;17;2;2016;5;0;0;0
3;17;2;2016;6;0;0;0
3;17;2;2016;7;28;0;0
3;17;2;2016;8;7;0;0
3;17;2;2016;9;180;411;0
3;17;2;2016;10;0;603;0
3;17;2;2016;11;48;0;485,1
3;17;2;2016;12;0;0;0
3;17;2;2016;13;0;0;0
3;17;2;2016;14;29;0;2700,2
3;17;2;2016;15;0;0;1031,6
3;17;2;2016;16;0;0;1140,1
3;17;2;2016;17;0;0;1098,5
3;17;2;2016;18;0;0;1098,9
3;17;2;2016;19;0;0;848,4
3;17;2;2016;20;0;0;1102,8
3;17;2;2016;21;0;0;950,4
3;17;2;2016;22;0;0;465,9
3;17;2;2016;23;0;0;338,8
4;18;2;2016;0;0;0;0
4;18;2;2016;1;0;0;0
4;18;2;2016;2;0;0;0
4;18;2;2016;3;0;0;0
4;18;2;2016;4;0;0;0
4;18;2;2016;5;0;0;0
4;18;2;2016;6;0;0;0
4;18;2;2016;7;0;0;0
4;18;2;2016;8;0;0;0
4;18;2;2016;9;0;0;471,2
4;18;2;2016;10;0;0;43,1
4;18;2;2016;11;0;0;280,4
4;18;2;2016;12;0;0;353,6
4;18;2;2016;13;0;0;685,2
4;18;2;2016;14;0;0;814,8
4;18;2;2016;15;0;0;933,8
4;18;2;2016;16;0;0;737,8
4;18;2;2016;17;0;0;954,3
4;18;2;2016;18;0;0;1040,2
4;18;2;2016;19;0;0;1101,7
4;18;2;2016;20;0;0;952,6
4;18;2;2016;21;0;0;1062,5
4;18;2;2016;22;0;0;993
4;18;2;2016;23;0;0;315,4
5;19;2;2016;0;0;0;0
5;19;2;2016;1;0;0;0
5;19;2;2016;2;0;0;0
5;19;2;2016;3;0;0;0
5;19;2;2016;4;0;0;0
5;19;2;2016;5;0;0;0
5;19;2;2016;6;0;0;0
5;19;2;2016;7;0;0;0
5;19;2;2016;8;0;0;0
5;19;2;2016;9;0;0;0
5;19;2;2016;10;0;0;0
5;19;2;2016;11;0;750;0
5;19;2;2016;12;0;0;472,7
5;19;2;2016;13;0;0;715,7
5;19;2;2016;14;0;0;788,8
5;19;2;2016;15;0;0;920,8
5;19;2;2016;16;0;0;663,4
5;19;2;2016;17;0;0;797,5
5;19;2;2016;18;0;0;898,8
5;19;2;2016;19;0;0;879,3
5;19;2;2016;20;0;0;880,4
5;19;2;2016;21;0;0;883,7
5;19;2;2016;22;0;0;679,1
5;19;2;2016;23;0;0;264,4
6;20;2;2016;0;0;0;0
6;20;2;2016;1;0;0;0
6;20;2;2016;2;0;0;0
6;20;2;2016;3;0;0;0
6;20;2;2016;4;0;0;0
6;20;2;2016;5;0;0;0
6;20;2;2016;6;0;0;0
6;20;2;2016;7;0;0;0
6;20;2;2016;8;0;0;436,3
6;20;2;2016;9;0;0;0
6;20;2;2016;10;0;0;440
6;20;2;2016;11;0;0;809
6;20;2;2016;12;0;0;0
6;20;2;2016;13;0;0;0
6;20;2;2016;14;0;0;0
6;20;2;2016;15;0;0;4580,7
6;20;2;2016;16;0;0;1099,5
6;20;2;2016;17;0;0;0
6;20;2;2016;18;0;0;0
6;20;2;2016;19;0;0;0
6;20;2;2016;20;0;0;3981,5
6;20;2;2016;21;0;0;932,1
6;20;2;2016;22;0;0;748,2
6;20;2;2016;23;0;0;119,9
7;21;2;2016;0;0;0;0
7;21;2;2016;1;0;0;0
7;21;2;2016;2;0;0;0
7;21;2;2016;3;0;0;0
7;21;2;2016;4;0;0;0
7;21;2;2016;5;0;0;0
7;21;2;2016;6;0;0;0
7;21;2;2016;7;0;0;0
7;21;2;2016;8;0;0;359
7;21;2;2016;9;0;0;0
7;21;2;2016;10;0;0;269,5
7;21;2;2016;11;0;0;485,9
7;21;2;2016;12;0;0;997,3
7;21;2;2016;13;0;0;1080,4
7;21;2;2016;14;0;0;1119,8
7;21;2;2016;15;0;0;1079,8
7;21;2;2016;16;0;0;1080,6
7;21;2;2016;17;0;0;1095,1
7;21;2;2016;18;0;0;1096,7
7;21;2;2016;19;0;0;1098,8
7;21;2;2016;20;0;0;1097,7
7;21;2;2016;21;0;0;1032,5
7;21;2;2016;22;0;0;771,4
7;21;2;2016;23;0;0;405,4
1;22;2;2016;0;0;0;0
1;22;2;2016;1;0;0;0
1;22;2;2016;2;0;0;0
1;22;2;2016;3;0;0;0
1;22;2;2016;4;0;0;0
1;22;2;2016;5;0;0;0
1;22;2;2016;6;0;0;0
1;22;2;2016;7;0;0;0
1;22;2;2016;8;0;0;399,3
1;22;2;2016;9;0;0;0
1;22;2;2016;10;0;0;333,5
1;22;2;2016;11;0;0;687,5
1;22;2;2016;12;0;0;1175,2
1;22;2;2016;13;0;0;1207,4
1;22;2;2016;14;0;0;1103,1
1;22;2;2016;15;0;0;934,2
1;22;2;2016;16;0;0;1060,7
1;22;2;2016;17;0;0;1023,8
1;22;2;2016;18;0;0;1039,3
1;22;2;2016;19;0;0;1155,6
1;22;2;2016;20;0;0;1119,3
1;22;2;2016;21;0;0;1104
1;22;2;2016;22;0;0;1086,5
1;22;2;2016;23;0;0;340,3
2;23;2;2016;0;0;0;0
2;23;2;2016;1;0;0;0
2;23;2;2016;2;0;0;0
2;23;2;2016;3;0;0;0
2;23;2;2016;4;0;0;0
2;23;2;2016;5;0;0;0
2;23;2;2016;6;0;0;0
2;23;2;2016;7;0;0;0
2;23;2;2016;8;0;493;0
2;23;2;2016;9;0;0;0
2;23;2;2016;10;0;418;0
2;23;2;2016;11;0;1536;0
2;23;2;2016;12;0;1758;0
2;23;2;2016;13;0;1758;0
2;23;2;2016;14;0;1758;0
2;23;2;2016;15;0;1757;0
2;23;2;2016;16;0;1758;0
2;23;2;2016;17;0;1758;0
2;23;2;2016;18;0;1757;0
2;23;2;2016;19;0;1759;0
2;23;2;2016;20;0;1757;0
2;23;2;2016;21;0;915;0
2;23;2;2016;22;0;0;0
2;23;2;2016;23;0;0;0
3;24;2;2016;0;0;0;0
3;24;2;2016;1;0;0;0
3;24;2;2016;2;0;0;0
3;24;2;2016;3;0;0;0
3;24;2;2016;4;0;0;0
3;24;2;2016;5;0;0;0
3;24;2;2016;6;0;0;0
3;24;2;2016;7;0;0;0
3;24;2;2016;8;0;0;0
3;24;2;2016;9;0;82;0
3;24;2;2016;10;0;318;0
3;24;2;2016;11;0;21;0
3;24;2;2016;12;0;0;0
3;24;2;2016;13;0;0;0
3;24;2;2016;14;0;79;0
3;24;2;2016;15;0;229;0
3;24;2;2016;16;0;127;0
3;24;2;2016;17;0;0;0
3;24;2;2016;18;0;0;0
3;24;2;2016;19;0;0;0
3;24;2;2016;20;0;0;0
3;24;2;2016;21;0;0;0
3;24;2;2016;22;0;0;0
3;24;2;2016;23;0;0;0
4;25;2;2016;0;0;0;0
4;25;2;2016;1;0;0;0
4;25;2;2016;2;0;0;0
4;25;2;2016;3;0;0;0
4;25;2;2016;4;0;0;0
4;25;2;2016;5;0;0;0
4;25;2;2016;6;0;0;0
4;25;2;2016;7;0;0;0
4;25;2;2016;8;0;0;0
4;25;2;2016;9;0;205;0
4;25;2;2016;10;0;276;0
4;25;2;2016;11;0;0;0
4;25;2;2016;12;0;0;0
4;25;2;2016;13;0;114;0
4;25;2;2016;14;0;120;0
4;25;2;2016;15;0;55;0
4;25;2;2016;16;0;0;0
4;25;2;2016;17;0;0;0
4;25;2;2016;18;0;0;0
4;25;2;2016;19;0;0;0
4;25;2;2016;20;0;0;0
4;25;2;2016;21;0;0;0
4;25;2;2016;22;0;0;0
4;25;2;2016;23;0;0;0
5;26;2;2016;0;0;0;0
5;26;2;2016;1;0;0;0
5;26;2;2016;2;0;0;0
5;26;2;2016;3;0;0;0
5;26;2;2016;4;0;0;0
5;26;2;2016;5;0;0;0
5;26;2;2016;6;0;0;0
5;26;2;2016;7;0;0;0
5;26;2;2016;8;0;0;0
5;26;2;2016;9;0;254;0
5;26;2;2016;10;0;230;0
5;26;2;2016;11;0;0;0
5;26;2;2016;12;0;0;0
5;26;2;2016;13;0;35;0
5;26;2;2016;14;0;0;0
5;26;2;2016;15;0;113;0
5;26;2;2016;16;0;140;0
5;26;2;2016;17;0;0;0
5;26;2;2016;18;0;0;0
5;26;2;2016;19;0;11;0
5;26;2;2016;20;0;45;0
5;26;2;2016;21;0;0;0
5;26;2;2016;22;0;0;0
5;26;2;2016;23;0;0;0
6;27;2;2016;0;0;0;0
6;27;2;2016;1;0;0;0
6;27;2;2016;2;0;0;0
6;27;2;2016;3;0;0;0
6;27;2;2016;4;0;0;0
6;27;2;2016;5;0;0;0
6;27;2;2016;6;0;0;0
6;27;2;2016;7;0;0;0
6;27;2;2016;8;0;0;0
6;27;2;2016;9;0;0;0
6;27;2;2016;10;0;0;0
6;27;2;2016;11;0;219;0
6;27;2;2016;12;0;2272;0
6;27;2;2016;13;0;1757;0
6;27;2;2016;14;0;1758;0
6;27;2;2016;15;0;1758;0
6;27;2;2016;16;0;1758;0
6;27;2;2016;17;0;1754;0
6;27;2;2016;18;0;1758;0
6;27;2;2016;19;0;1758;0
6;27;2;2016;20;0;1757;0
6;27;2;2016;21;0;1758;0
6;27;2;2016;22;0;1752;0
6;27;2;2016;23;0;142;0
7;28;2;2016;0;0;0;0
7;28;2;2016;1;0;0;0
7;28;2;2016;2;0;0;0
7;28;2;2016;3;0;0;0
7;28;2;2016;4;0;0;0
7;28;2;2016;5;0;0;0
7;28;2;2016;6;0;0;0
7;28;2;2016;7;0;0;0
7;28;2;2016;8;0;517;0
7;28;2;2016;9;0;0;0
7;28;2;2016;10;0;500;0
7;28;2;2016;11;0;0;0
7;28;2;2016;12;0;3389;0
7;28;2;2016;13;0;1757;0
7;28;2;2016;14;0;1758;0
7;28;2;2016;15;0;1758;0
7;28;2;2016;16;0;1758;0
7;28;2;2016;17;0;1758;0
7;28;2;2016;18;0;1757;0
7;28;2;2016;19;0;1759;0
7;28;2;2016;20;0;1758;0
7;28;2;2016;21;0;1757;0
7;28;2;2016;22;0;1759;0
7;28;2;2016;23;0;892;0
1;29;2;2016;0;0;0;0
1;29;2;2016;1;0;0;0
1;29;2;2016;2;0;0;0
1;29;2;2016;3;0;0;0
1;29;2;2016;4;0;0;0
1;29;2;2016;5;0;0;0
1;29;2;2016;6;0;0;0
1;29;2;2016;7;0;0;0
1;29;2;2016;8;0;482;0
1;29;2;2016;9;0;0;0
1;29;2;2016;10;0;307;0
1;29;2;2016;11;0;1572;0
1;29;2;2016;12;0;1757;0
1;29;2;2016;13;0;1758;0
1;29;2;2016;14;0;1758;0
1;29;2;2016;15;0;1758;0
1;29;2;2016;16;0;1758;0
1;29;2;2016;17;0;1757;0
1;29;2;2016;18;0;1759;0
1;29;2;2016;19;0;1757;0
1;29;2;2016;20;0;1758;0
1;29;2;2016;21;0;1758;0
1;29;2;2016;22;0;1758;0
1;29;2;2016;23;0;695;0
2;1;3;2016;0;0;0;0
2;1;3;2016;1;0;0;0
2;1;3;2016;2;0;0;0
2;1;3;2016;3;0;0;0
2;1;3;2016;4;0;0;0
2;1;3;2016;5;0;0;0
2;1;3;2016;6;0;0;0
2;1;3;2016;7;0;0;0
2;1;3;2016;8;0;499;0
2;1;3;2016;9;0;0;0
2;1;3;2016;10;0;606;0
2;1;3;2016;11;0;1476;0
2;1;3;2016;12;0;1759;0
2;1;3;2016;13;0;1757;0
2;1;3;2016;14;0;1759;0
2;1;3;2016;15;0;1758;0
2;1;3;2016;16;0;1757;0
2;1;3;2016;17;0;1758;0
2;1;3;2016;18;0;1758;0
2;1;3;2016;19;0;1758;0
2;1;3;2016;20;0;1758;0
2;1;3;2016;21;0;671;0
2;1;3;2016;22;0;0;0
2;1;3;2016;23;0;0;0
3;2;3;2016;0;0;0;0
3;2;3;2016;1;0;0;0
3;2;3;2016;2;0;0;0
3;2;3;2016;3;0;0;0
3;2;3;2016;4;0;0;0
3;2;3;2016;5;0;0;0
3;2;3;2016;6;0;0;0
3;2;3;2016;7;0;0;0
3;2;3;2016;8;0;504;0
3;2;3;2016;9;0;0;0
3;2;3;2016;10;0;0;0
3;2;3;2016;11;0;428;0
3;2;3;2016;12;0;136;0
3;2;3;2016;13;0;137;0
3;2;3;2016;14;0;9;0
3;2;3;2016;15;0;0;0
3;2;3;2016;16;0;49;0
3;2;3;2016;17;0;387;0
3;2;3;2016;18;0;0;0
3;2;3;2016;19;0;0;0
3;2;3;2016;20;0;369;0
3;2;3;2016;21;0;26;0
3;2;3;2016;22;0;299;0
3;2;3;2016;23;0;70;0
4;3;3;2016;0;0;218;0
4;3;3;2016;1;0;148;0
4;3;3;2016;2;0;0;0
4;3;3;2016;3;0;0;0
4;3;3;2016;4;0;0;0
4;3;3;2016;5;0;0;0
4;3;3;2016;6;0;0;0
4;3;3;2016;7;0;0;0
4;3;3;2016;8;0;674;0
4;3;3;2016;9;0;407;0
4;3;3;2016;10;0;1279;0
4;3;3;2016;11;0;277;0
4;3;3;2016;12;0;915;0
4;3;3;2016;13;0;384;0
4;3;3;2016;14;0;969;0
4;3;3;2016;15;0;1001;0
4;3;3;2016;16;0;4;0
4;3;3;2016;17;0;610;0
4;3;3;2016;18;0;1758;0
4;3;3;2016;19;0;1757;0
4;3;3;2016;20;0;1758;0
4;3;3;2016;21;0;1758;0
4;3;3;2016;22;0;1743;0
4;3;3;2016;23;0;200;0
5;4;3;2016;0;0;0;0
5;4;3;2016;1;0;0;0
5;4;3;2016;2;0;0;0
5;4;3;2016;3;0;0;0
5;4;3;2016;4;0;0;0
5;4;3;2016;5;0;0;0
5;4;3;2016;6;0;0;0
5;4;3;2016;7;0;0;0
5;4;3;2016;8;0;362;0
5;4;3;2016;9;0;31;0
5;4;3;2016;10;0;0;0
5;4;3;2016;11;0;109;0
5;4;3;2016;12;0;318;0
5;4;3;2016;13;0;512;0
5;4;3;2016;14;0;913;0
5;4;3;2016;15;0;1312;0
5;4;3;2016;16;0;238;0
5;4;3;2016;17;0;756;0
5;4;3;2016;18;0;1742;0
5;4;3;2016;19;0;1758;0
5;4;3;2016;20;0;1694;0
5;4;3;2016;21;0;1337;0
5;4;3;2016;22;0;827;0
5;4;3;2016;23;0;0;0
6;5;3;2016;0;0;0;0
6;5;3;2016;1;0;0;0
6;5;3;2016;2;0;0;0
6;5;3;2016;3;0;0;0
6;5;3;2016;4;0;0;0
6;5;3;2016;5;0;0;0
6;5;3;2016;6;0;0;0
6;5;3;2016;7;0;0;0
6;5;3;2016;8;0;0;0
6;5;3;2016;9;0;540;0
6;5;3;2016;10;0;1538;0
6;5;3;2016;11;0;1758;0
6;5;3;2016;12;0;1758;0
6;5;3;2016;13;0;1758;0
6;5;3;2016;14;0;1758;0
6;5;3;2016;15;0;1757;0
6;5;3;2016;16;0;1754;0
6;5;3;2016;17;0;1758;0
6;5;3;2016;18;0;1758;0
6;5;3;2016;19;0;1758;0
6;5;3;2016;20;0;1757;0
6;5;3;2016;21;0;1759;0
6;5;3;2016;22;0;1757;0
6;5;3;2016;23;0;736;0
7;6;3;2016;0;0;0;0
7;6;3;2016;1;0;0;0
7;6;3;2016;2;0;0;0
7;6;3;2016;3;0;0;0
7;6;3;2016;4;0;0;0
7;6;3;2016;5;0;0;0
7;6;3;2016;6;0;0;0
7;6;3;2016;7;0;0;0
7;6;3;2016;8;0;0;0
7;6;3;2016;9;0;0;0
7;6;3;2016;10;0;0;0
7;6;3;2016;11;0;151;0
7;6;3;2016;12;0;1759;0
7;6;3;2016;13;0;1757;0
7;6;3;2016;14;0;1758;0
7;6;3;2016;15;0;1758;0
7;6;3;2016;16;0;1635;0
7;6;3;2016;17;0;1096;0
7;6;3;2016;18;0;1733;0
7;6;3;2016;19;0;1752;0
7;6;3;2016;20;0;1744;0
7;6;3;2016;21;0;851;0
7;6;3;2016;22;0;30;0
7;6;3;2016;23;0;0;0
1;7;3;2016;0;0;1;0
1;7;3;2016;1;0;0;0
1;7;3;2016;2;0;0;0
1;7;3;2016;3;0;0;0
1;7;3;2016;4;0;0;0
1;7;3;2016;5;0;0;0
1;7;3;2016;6;0;0;0
1;7;3;2016;7;0;0;0
1;7;3;2016;8;0;0;0
1;7;3;2016;9;0;463;0
1;7;3;2016;10;0;0;0
1;7;3;2016;11;0;0;0
1;7;3;2016;12;0;0;0
1;7;3;2016;13;0;0;0
1;7;3;2016;14;0;0;0
1;7;3;2016;15;0;501;0
1;7;3;2016;16;0;273;0
1;7;3;2016;17;0;0;0
1;7;3;2016;18;0;0;0
1;7;3;2016;19;0;0;0
1;7;3;2016;20;0;0;0
1;7;3;2016;21;0;0;0
1;7;3;2016;22;0;0;0
1;7;3;2016;23;0;0;0
2;8;3;2016;0;0;0;0
2;8;3;2016;1;0;0;0
2;8;3;2016;2;0;0;0
2;8;3;2016;3;0;0;0
2;8;3;2016;4;0;0;0
2;8;3;2016;5;0;0;0
2;8;3;2016;6;0;0;0
2;8;3;2016;7;0;0;0
2;8;3;2016;8;0;592;0
2;8;3;2016;9;0;0;0
2;8;3;2016;10;0;1396;0
2;8;3;2016;11;0;1758;0
2;8;3;2016;12;0;1436;0
2;8;3;2016;13;0;1752;0
2;8;3;2016;14;0;1468;0
2;8;3;2016;15;0;794;0
2;8;3;2016;16;0;26;0
2;8;3;2016;17;0;935;0
2;8;3;2016;18;0;1758;0
2;8;3;2016;19;0;1758;0
2;8;3;2016;20;0;1758;0
2;8;3;2016;21;0;1758;0
2;8;3;2016;22;0;1758;0
2;8;3;2016;23;0;364;0
3;9;3;2016;0;0;0;0
3;9;3;2016;1;0;0;0
3;9;3;2016;2;0;0;0
3;9;3;2016;3;0;0;0
3;9;3;2016;4;0;0;0
3;9;3;2016;5;0;0;0
3;9;3;2016;6;0;0;0
3;9;3;2016;7;0;0;0
3;9;3;2016;8;0;0;0
3;9;3;2016;9;0;505;0
3;9;3;2016;10;0;0;0
3;9;3;2016;11;0;1121;0
3;9;3;2016;12;0;1758;0
3;9;3;2016;13;0;1758;0
3;9;3;2016;14;0;1758;0
3;9;3;2016;15;0;1758;0
3;9;3;2016;16;0;1757;0
3;9;3;2016;17;0;1759;0
3;9;3;2016;18;0;1757;0
3;9;3;2016;19;0;1758;0
3;9;3;2016;20;0;1758;0
3;9;3;2016;21;0;1758;0
3;9;3;2016;22;0;1758;0
3;9;3;2016;23;0;953;0
4;10;3;2016;0;0;0;0
4;10;3;2016;1;0;0;0
4;10;3;2016;2;0;0;0
4;10;3;2016;3;0;0;0
4;10;3;2016;4;0;0;0
4;10;3;2016;5;0;0;0
4;10;3;2016;6;0;0;0
4;10;3;2016;7;0;0;0
4;10;3;2016;8;0;0;0
4;10;3;2016;9;0;0;0
4;10;3;2016;10;0;369;0
4;10;3;2016;11;0;712;0
4;10;3;2016;12;0;1751;0
4;10;3;2016;13;0;1758;0
4;10;3;2016;14;0;1758;0
4;10;3;2016;15;0;1758;0
4;10;3;2016;16;0;1757;0
4;10;3;2016;17;0;1758;0
4;10;3;2016;18;0;1758;0
4;10;3;2016;19;0;1758;0
4;10;3;2016;20;0;1758;0
4;10;3;2016;21;0;1758;0
4;10;3;2016;22;0;1758;0
4;10;3;2016;23;0;746;0
5;11;3;2016;0;0;0;0
5;11;3;2016;1;0;0;0
5;11;3;2016;2;0;0;0
5;11;3;2016;3;0;0;0
5;11;3;2016;4;0;0;0
5;11;3;2016;5;0;0;0
5;11;3;2016;6;0;0;0
5;11;3;2016;7;0;0;0
5;11;3;2016;8;0;0;0
5;11;3;2016;9;0;0;0
5;11;3;2016;10;0;354;0
5;11;3;2016;11;0;302;0
5;11;3;2016;12;0;365;0
5;11;3;2016;13;0;1730;0
5;11;3;2016;14;0;1728;0
5;11;3;2016;15;0;1759;0
5;11;3;2016;16;0;1757;0
5;11;3;2016;17;0;1758;0
5;11;3;2016;18;0;1754;0
5;11;3;2016;19;0;1759;0
5;11;3;2016;20;0;1757;0
5;11;3;2016;21;0;1759;0
5;11;3;2016;22;0;1444;0
5;11;3;2016;23;0;14;0
6;12;3;2016;0;0;0;0
6;12;3;2016;1;0;0;0
6;12;3;2016;2;0;0;0
6;12;3;2016;3;0;0;0
6;12;3;2016;4;0;0;0
6;12;3;2016;5;0;0;0
6;12;3;2016;6;0;0;0
6;12;3;2016;7;0;0;0
6;12;3;2016;8;0;0;47,7
6;12;3;2016;9;0;0;517,4
6;12;3;2016;10;0;0;747,5
6;12;3;2016;11;0;0;1204,5
6;12;3;2016;12;0;0;1324,7
6;12;3;2016;13;0;0;1007,7
6;12;3;2016;14;0;0;526,5
6;12;3;2016;15;0;0;685,2
6;12;3;2016;16;0;1;621,8
6;12;3;2016;17;0;0;717,5
6;12;3;2016;18;0;0;1108,3
6;12;3;2016;19;0;0;1221
6;12;3;2016;20;0;0;1125,9
6;12;3;2016;21;0;0;936
6;12;3;2016;22;0;0;899,9
6;12;3;2016;23;0;0;252,4
7;13;3;2016;0;0;0;14,5
7;13;3;2016;1;0;0;0
7;13;3;2016;2;0;0;0
7;13;3;2016;3;0;0;0
7;13;3;2016;4;0;0;0
7;13;3;2016;5;0;0;0
7;13;3;2016;6;0;0;0
7;13;3;2016;7;0;0;0
7;13;3;2016;8;0;0;0
7;13;3;2016;9;0;0;437,2
7;13;3;2016;10;0;0;480,6
7;13;3;2016;11;0;0;649,8
7;13;3;2016;12;0;0;1065,1
7;13;3;2016;13;0;0;1172,7
7;13;3;2016;14;0;0;1195,6
7;13;3;2016;15;0;0;1107,1
7;13;3;2016;16;0;0;1093,5
7;13;3;2016;17;0;0;1265,3
7;13;3;2016;18;0;0;1322
7;13;3;2016;19;0;1540;18,1
7;13;3;2016;20;0;1758;0
7;13;3;2016;21;0;1759;0
7;13;3;2016;22;0;1757;0
7;13;3;2016;23;0;665;0
1;14;3;2016;0;0;368;0
1;14;3;2016;1;0;117;0
1;14;3;2016;2;0;0;0
1;14;3;2016;3;0;0;0
1;14;3;2016;4;0;0;0
1;14;3;2016;5;0;0;0
1;14;3;2016;6;0;0;0
1;14;3;2016;7;0;0;0
1;14;3;2016;8;0;0;0
1;14;3;2016;9;0;844;0
1;14;3;2016;10;0;1750;0
1;14;3;2016;11;0;1758;0
1;14;3;2016;12;0;1758;0
1;14;3;2016;13;0;1758;0
1;14;3;2016;14;0;1757;0
1;14;3;2016;15;0;1759;0
1;14;3;2016;16;0;1757;0
1;14;3;2016;17;0;1758;0
1;14;3;2016;18;0;1758;0
1;14;3;2016;19;0;1758;0
1;14;3;2016;20;0;1758;0
1;14;3;2016;21;0;1758;0
1;14;3;2016;22;0;1757;0
1;14;3;2016;23;0;1047;0
2;15;3;2016;0;0;0;0
2;15;3;2016;1;0;0;0
2;15;3;2016;2;0;0;0
2;15;3;2016;3;0;0;0
2;15;3;2016;4;0;0;0
2;15;3;2016;5;0;0;0
2;15;3;2016;6;0;0;0
2;15;3;2016;7;0;0;0
2;15;3;2016;8;0;876;0
2;15;3;2016;9;0;0;0
2;15;3;2016;10;0;1117;0
2;15;3;2016;11;0;1758;0
2;15;3;2016;12;0;1757;0
2;15;3;2016;13;0;1759;0
2;15;3;2016;14;0;1757;0
2;15;3;2016;15;0;1758;0
2;15;3;2016;16;342;393;254,4
2;15;3;2016;17;440;0;544,2
2;15;3;2016;18;590;0;589,4
2;15;3;2016;19;0;0;1217,8
2;15;3;2016;20;0;0;1390,4
2;15;3;2016;21;0;0;1247,9
2;15;3;2016;22;0;0;1158
2;15;3;2016;23;0;0;489,7
3;16;3;2016;0;0;0;79,4
3;16;3;2016;1;0;0;0
3;16;3;2016;2;0;0;0
3;16;3;2016;3;0;0;0
3;16;3;2016;4;0;0;0
3;16;3;2016;5;0;0;0
3;16;3;2016;6;0;0;0
3;16;3;2016;7;603;0;0
3;16;3;2016;8;313;516;0
3;16;3;2016;9;514;0;0
3;16;3;2016;10;879;0;0
3;16;3;2016;11;879;0;0
3;16;3;2016;12;262;1179;0
3;16;3;2016;13;0;1751;0
3;16;3;2016;14;0;1757;0
3;16;3;2016;15;0;1758;0
3;16;3;2016;16;0;1758;0
3;16;3;2016;17;0;1758;0
3;16;3;2016;18;0;1758;0
3;16;3;2016;19;0;1758;0
3;16;3;2016;20;0;1758;0
3;16;3;2016;21;0;1757;0
3;16;3;2016;22;0;1758;0
3;16;3;2016;23;0;895;0
4;17;3;2016;0;0;0;0
4;17;3;2016;1;0;0;0
4;17;3;2016;2;0;0;0
4;17;3;2016;3;0;0;0
4;17;3;2016;4;0;0;0
4;17;3;2016;5;0;0;0
4;17;3;2016;6;0;0;0
4;17;3;2016;7;0;0;0
4;17;3;2016;8;0;672;0
4;17;3;2016;9;47;0;0
4;17;3;2016;10;547;0;0
4;17;3;2016;11;879;0;0
4;17;3;2016;12;879;0;0
4;17;3;2016;13;879;0;0
4;17;3;2016;14;879;0;0
4;17;3;2016;15;879;0;0
4;17;3;2016;16;878;0;0
4;17;3;2016;17;791;0;0
4;17;3;2016;18;243;1123;0
4;17;3;2016;19;0;1753;0
4;17;3;2016;20;0;1759;0
4;17;3;2016;21;0;1758;0
4;17;3;2016;22;0;1758;0
4;17;3;2016;23;0;892;0
5;18;3;2016;0;0;0;0
5;18;3;2016;1;0;0;0
5;18;3;2016;2;0;0;0
5;18;3;2016;3;0;0;0
5;18;3;2016;4;0;0;0
5;18;3;2016;5;0;0;0
5;18;3;2016;6;90;0;0
5;18;3;2016;7;252;0;0
5;18;3;2016;8;746;0;0
5;18;3;2016;9;138;0;0
5;18;3;2016;10;599;0;0
5;18;3;2016;11;574;0;0
5;18;3;2016;12;439;0;0
5;18;3;2016;13;440;0;0
5;18;3;2016;14;439;0;0
5;18;3;2016;15;440;0;0
5;18;3;2016;16;439;0;0
5;18;3;2016;17;440;0;0
5;18;3;2016;18;439;0;0
5;18;3;2016;19;76;0;0
5;18;3;2016;20;0;0;0
5;18;3;2016;21;0;0;0
5;18;3;2016;22;0;0;0
5;18;3;2016;23;0;0;0
6;19;3;2016;0;0;0;0
6;19;3;2016;1;0;0;0
6;19;3;2016;2;387;0;0
6;19;3;2016;3;15;0;0
6;19;3;2016;4;0;0;0
6;19;3;2016;5;0;0;0
6;19;3;2016;6;74;0;0
6;19;3;2016;7;351;0;0
6;19;3;2016;8;150;0;0
6;19;3;2016;9;586;0;279,3
6;19;3;2016;10;93;0;716,7
6;19;3;2016;11;0;0;719,5
6;19;3;2016;12;0;0;1083,6
6;19;3;2016;13;0;0;942,8
6;19;3;2016;14;0;0;875,8
6;19;3;2016;15;58,9;0;442,3
6;19;3;2016;16;58,8;0;442,2
6;19;3;2016;17;58,9;0;442,3
6;19;3;2016;18;58,9;0;442,3
6;19;3;2016;19;58,8;0;442,2
6;19;3;2016;20;58,9;0;442,3
6;19;3;2016;21;58,8;0;442,2
6;19;3;2016;22;58,9;0;442,3
6;19;3;2016;23;58,9;0;442,3
7;20;3;2016;0;58,8;0;442,2
7;20;3;2016;1;58,9;0;442,3
7;20;3;2016;2;58,9;0;442,3
7;20;3;2016;3;58,8;0;442,2
