Day of week,Date,Month,Year ,Hour,T_db,Hum_r,T_wb
1,28,3,2016,17,17,63,12.72814296
1,28,3,2016,18,15,72,11.77263217
1,28,3,2016,19,15,77,12.24104015
1,28,3,2016,20,14,82,11.73838211
1,28,3,2016,21,15,62,10.81230178
1,28,3,2016,22,15,67,11.29698187
1,28,3,2016,23,15,62,10.81230178
2,29,3,2016,0,13,76,10.24957598
2,29,3,2016,1,13,71,9.808900366
2,29,3,2016,2,13,66,9.362827893
2,29,3,2016,3,12,71,8.874278598
2,29,3,2016,4,12,71,8.874278598
2,29,3,2016,5,12,71,8.874278598
2,29,3,2016,6,11,76,8.351277774
2,29,3,2016,7,11,76,8.351277774
2,29,3,2016,8,13,66,9.362827893
2,29,3,2016,9,16,59,11.41129691
2,29,3,2016,10,19,52,13.2791109
2,29,3,2016,11,17,67,13.1414044
2,29,3,2016,12,19,55,13.63450315
2,29,3,2016,13,20,52,14.14720422
2,29,3,2016,14,19,59,14.09633343
2,29,3,2016,15,19,59,14.09633343
2,29,3,2016,16,19,55,13.63450315
2,29,3,2016,17,18,59,13.2013257
2,29,3,2016,18,17,59,12.30631358
2,29,3,2016,19,17,55,11.87444068
2,29,3,2016,20,16,72,12.71023249
2,29,3,2016,21,15,77,12.24104015
2,29,3,2016,22,15,72,11.77263217
2,29,3,2016,23,14,67,10.37476523
3,30,3,2016,0,14,82,11.73838211
3,30,3,2016,1,13,87,11.20613301
3,30,3,2016,2,13,87,11.20613301
3,30,3,2016,3,12,71,8.874278598
3,30,3,2016,4,11,76,8.351277774
3,30,3,2016,5,11,76,8.351277774
3,30,3,2016,6,11,76,8.351277774
3,30,3,2016,7,12,71,8.874278598
3,30,3,2016,8,13,93,11.72330203
3,30,3,2016,9,13,93,11.72330203
3,30,3,2016,10,13,93,11.72330203
3,30,3,2016,11,14,93,12.7152044
3,30,3,2016,12,15,82,12.70369122
3,30,3,2016,13,14,87,12.18398227
3,30,3,2016,14,15,82,12.70369122
3,30,3,2016,15,16,77,13.19296557
3,30,3,2016,16,15,77,12.24104015
3,30,3,2016,17,15,82,12.70369122
3,30,3,2016,18,15,82,12.70369122
3,30,3,2016,19,14,87,12.18398227
3,30,3,2016,20,14,87,12.18398227
3,30,3,2016,21,14,87,12.18398227
3,30,3,2016,22,14,87,12.18398227
3,30,3,2016,23,13,87,11.20613301
4,31,3,2016,0,14,76,11.19872077
4,31,3,2016,1,13,76,10.24957598
4,31,3,2016,2,12,100,11.31769597
4,31,3,2016,3,13,93,11.72330203
4,31,3,2016,4,13,93,11.72330203
4,31,3,2016,5,13,76,10.24957598
4,31,3,2016,6,13,71,9.808900366
4,31,3,2016,7,14,87,12.18398227
4,31,3,2016,8,14,87,12.18398227
4,31,3,2016,9,15,77,12.24104015
4,31,3,2016,10,18,67,14.06361054
4,31,3,2016,11,17,72,13.64782987
4,31,3,2016,12,16,82,13.66899815
4,31,3,2016,13,16,77,13.19296557
4,31,3,2016,14,16,82,13.66899815
4,31,3,2016,15,17,72,13.64782987
4,31,3,2016,16,21,30,11.82547332
4,31,3,2016,17,20,32,11.38823084
4,31,3,2016,18,19,29,10.15856984
4,31,3,2016,19,17,36,9.621132598
4,31,3,2016,20,15,44,8.953704927
4,31,3,2016,21,14,47,8.433020371
4,31,3,2016,22,14,67,10.37476523
4,31,3,2016,23,14,71,10.74351876
5,1,4,2016,0,13,82,10.77307074
5,1,4,2016,1,13,82,10.77307074
5,1,4,2016,2,13,82,10.77307074
5,1,4,2016,3,13,76,10.24957598
5,1,4,2016,4,13,76,10.24957598
5,1,4,2016,5,10,76,7.402124169
5,1,4,2016,6,9,87,7.294715347
5,1,4,2016,7,9,87,7.294715347
5,1,4,2016,8,9,93,7.755675282
5,1,4,2016,9,9,93,7.755675282
5,1,4,2016,10,10,87,8.272572984
5,1,4,2016,11,10,87,8.272572984
5,1,4,2016,12,11,87,9.250428431
5,1,4,2016,13,12,71,8.874278598
5,1,4,2016,14,12,76,9.300428343
5,1,4,2016,15,11,81,8.760731228
5,1,4,2016,16,12,81,9.723441767
5,1,4,2016,17,12,81,9.723441767
5,1,4,2016,18,12,87,10.22828175
5,1,4,2016,19,12,87,10.22828175
5,1,4,2016,20,12,81,9.723441767
5,1,4,2016,21,11,87,9.250428431
5,1,4,2016,22,12,76,9.300428343
5,1,4,2016,23,12,71,8.874278598
6,2,4,2016,0,12,71,8.874278598
6,2,4,2016,1,11,81,8.760731228
6,2,4,2016,2,10,87,8.272572984
6,2,4,2016,3,11,81,8.760731228
6,2,4,2016,4,10,87,8.272572984
6,2,4,2016,5,10,87,8.272572984
6,2,4,2016,6,11,81,8.760731228
6,2,4,2016,7,11,76,8.351277774
6,2,4,2016,8,11,66,7.524807973
6,2,4,2016,9,12,66,8.44382004
6,2,4,2016,10,12,66,8.44382004
6,2,4,2016,11,13,62,9.001043607
6,2,4,2016,12,14,54,9.136290092
6,2,4,2016,13,15,54,10.01243455
6,2,4,2016,14,15,62,10.81230178
6,2,4,2016,15,15,62,10.81230178
6,2,4,2016,16,15,67,11.29698187
6,2,4,2016,17,15,62,10.81230178
6,2,4,2016,18,14,62,9.906674971
6,2,4,2016,19,13,66,9.362827893
6,2,4,2016,20,13,71,9.808900366
6,2,4,2016,21,13,71,9.808900366
6,2,4,2016,22,12,81,9.723441767
6,2,4,2016,23,10,76,7.402124169
7,3,4,2016,0,10,76,7.402124169
7,3,4,2016,1,10,76,7.402124169
7,3,4,2016,2,11,76,8.351277774
7,3,4,2016,3,10,76,7.402124169
7,3,4,2016,4,10,76,7.402124169
7,3,4,2016,5,9,81,6.835302359
7,3,4,2016,6,9,81,6.835302359
7,3,4,2016,7,9,81,6.835302359
7,3,4,2016,8,10,81,7.79801812
7,3,4,2016,9,13,82,10.77307074
7,3,4,2016,10,14,82,11.73838211
7,3,4,2016,11,16,77,13.19296557
7,3,4,2016,12,16,77,13.19296557
7,3,4,2016,13,16,77,13.19296557
7,3,4,2016,14,16,77,13.19296557
7,3,4,2016,15,16,77,13.19296557
7,3,4,2016,16,16,77,13.19296557
7,3,4,2016,17,15,82,12.70369122
7,3,4,2016,18,15,82,12.70369122
7,3,4,2016,19,14,87,12.18398227
7,3,4,2016,20,14,87,12.18398227
7,3,4,2016,21,14,87,12.18398227
7,3,4,2016,22,14,87,12.18398227
7,3,4,2016,23,14,87,12.18398227
1,4,4,2016,0,14,87,12.18398227
1,4,4,2016,1,14,87,12.18398227
1,4,4,2016,2,13,87,11.20613301
1,4,4,2016,3,14,93,12.7152044
1,4,4,2016,4,13,87,11.20613301
1,4,4,2016,5,14,93,12.7152044
1,4,4,2016,6,12,87,10.22828175
1,4,4,2016,7,12,87,10.22828175
1,4,4,2016,8,13,82,10.77307074
1,4,4,2016,9,14,82,11.73838211
1,4,4,2016,10,15,87,13.16182959
1,4,4,2016,11,15,87,13.16182959
1,4,4,2016,12,15,82,12.70369122
1,4,4,2016,13,16,72,12.71023249
1,4,4,2016,14,17,72,13.64782987
1,4,4,2016,15,15,87,13.16182959
1,4,4,2016,16,15,87,13.16182959
1,4,4,2016,17,15,87,13.16182959
1,4,4,2016,18,14,87,12.18398227
1,4,4,2016,19,14,87,12.18398227
1,4,4,2016,20,14,87,12.18398227
1,4,4,2016,21,14,93,12.7152044
1,4,4,2016,22,14,100,13.3318708
1,4,4,2016,23,14,100,13.3318708
2,5,4,2016,0,14,100,13.3318708
2,5,4,2016,1,14,100,13.3318708
2,5,4,2016,2,14,93,12.7152044
2,5,4,2016,3,14,100,13.3318708
2,5,4,2016,4,14,93,12.7152044
2,5,4,2016,5,15,87,13.16182959
2,5,4,2016,6,15,87,13.16182959
2,5,4,2016,7,15,87,13.16182959
2,5,4,2016,8,15,82,12.70369122
2,5,4,2016,9,15,87,13.16182959
2,5,4,2016,10,15,93,13.70710513
2,5,4,2016,11,15,93,13.70710513
2,5,4,2016,12,13,93,11.72330203
2,5,4,2016,13,13,93,11.72330203
2,5,4,2016,14,14,82,11.73838211
2,5,4,2016,15,15,82,12.70369122
2,5,4,2016,16,14,82,11.73838211
2,5,4,2016,17,14,82,11.73838211
2,5,4,2016,18,14,82,11.73838211
2,5,4,2016,19,14,82,11.73838211
2,5,4,2016,20,15,82,12.70369122
2,5,4,2016,21,14,82,11.73838211
2,5,4,2016,22,13,87,11.20613301
2,5,4,2016,23,13,93,11.72330203
3,6,4,2016,0,13,87,11.20613301
3,6,4,2016,1,12,93,10.73139799
3,6,4,2016,2,11,93,9.739492213
3,6,4,2016,3,12,87,10.22828175
3,6,4,2016,4,12,87,10.22828175
3,6,4,2016,5,12,87,10.22828175
3,6,4,2016,6,12,81,9.723441767
3,6,4,2016,7,12,87,10.22828175
3,6,4,2016,8,14,76,11.19872077
3,6,4,2016,9,15,67,11.29698187
3,6,4,2016,10,16,63,11.81910254
3,6,4,2016,11,18,59,13.2013257
3,6,4,2016,12,18,63,13.63717947
3,6,4,2016,13,17,63,12.72814296
3,6,4,2016,14,17,63,12.72814296
3,6,4,2016,15,17,59,12.30631358
3,6,4,2016,16,17,59,12.30631358
3,6,4,2016,17,17,63,12.72814296
3,6,4,2016,18,16,67,12.21919489
3,6,4,2016,19,15,72,11.77263217
3,6,4,2016,20,15,72,11.77263217
3,6,4,2016,21,15,72,11.77263217
3,6,4,2016,22,13,82,10.77307074
3,6,4,2016,23,13,87,11.20613301
4,7,4,2016,0,13,82,10.77307074
4,7,4,2016,1,13,82,10.77307074
4,7,4,2016,2,13,76,10.24957598
4,7,4,2016,3,13,71,9.808900366
4,7,4,2016,4,13,62,9.001043607
4,7,4,2016,5,13,58,8.633855878
4,7,4,2016,6,12,62,8.095407504
4,7,4,2016,7,12,62,8.095407504
4,7,4,2016,8,13,58,8.633855878
4,7,4,2016,9,14,54,9.136290092
4,7,4,2016,10,16,51,10.56678814
4,7,4,2016,11,16,51,10.56678814
4,7,4,2016,12,16,59,11.41129691
4,7,4,2016,13,16,59,11.41129691
4,7,4,2016,14,16,63,11.81910254
4,7,4,2016,15,15,67,11.29698187
4,7,4,2016,16,15,72,11.77263217
4,7,4,2016,17,16,67,12.21919489
4,7,4,2016,18,15,72,11.77263217
4,7,4,2016,19,15,77,12.24104015
4,7,4,2016,20,14,76,11.19872077
4,7,4,2016,21,14,82,11.73838211
4,7,4,2016,22,13,82,10.77307074
4,7,4,2016,23,13,82,10.77307074
5,8,4,2016,0,14,67,10.37476523
5,8,4,2016,1,13,71,9.808900366
5,8,4,2016,2,13,71,9.808900366
5,8,4,2016,3,12,71,8.874278598
5,8,4,2016,4,12,76,9.300428343
5,8,4,2016,5,11,87,9.250428431
5,8,4,2016,6,9,76,6.45296742
5,8,4,2016,7,8,87,6.31685545
5,8,4,2016,8,9,81,6.835302359
5,8,4,2016,9,10,76,7.402124169
5,8,4,2016,10,9,87,7.294715347
5,8,4,2016,11,11,87,9.250428431
5,8,4,2016,12,11,76,8.351277774
5,8,4,2016,13,12,62,8.095407504
5,8,4,2016,14,12,62,8.095407504
5,8,4,2016,15,13,58,8.633855878
5,8,4,2016,16,13,58,8.633855878
5,8,4,2016,17,12,62,8.095407504
5,8,4,2016,18,13,58,8.633855878
5,8,4,2016,19,12,66,8.44382004
5,8,4,2016,20,11,71,7.939653333
5,8,4,2016,21,11,76,8.351277774
5,8,4,2016,22,10,81,7.79801812
5,8,4,2016,23,10,76,7.402124169
6,9,4,2016,0,9,76,6.45296742
6,9,4,2016,1,9,66,5.686770524
6,9,4,2016,2,9,61,5.301123034
6,9,4,2016,3,9,61,5.301123034
6,9,4,2016,4,9,57,4.99034591
6,9,4,2016,5,10,53,5.548966972
6,9,4,2016,6,9,57,4.99034591
6,9,4,2016,7,9,61,5.301123034
6,9,4,2016,8,10,57,5.878040883
6,9,4,2016,9,12,54,7.3839818
6,9,4,2016,10,14,47,8.433020371
6,9,4,2016,11,15,47,9.27977211
6,9,4,2016,12,16,51,10.56678814
6,9,4,2016,13,16,55,10.99440152
6,9,4,2016,14,16,63,11.81910254
6,9,4,2016,15,16,63,11.81910254
6,9,4,2016,16,16,59,11.41129691
6,9,4,2016,17,15,62,10.81230178
6,9,4,2016,18,15,62,10.81230178
6,9,4,2016,19,14,76,11.19872077
6,9,4,2016,20,13,66,9.362827893
6,9,4,2016,21,14,67,10.37476523
6,9,4,2016,22,13,76,10.24957598
6,9,4,2016,23,12,71,8.874278598
7,10,4,2016,0,11,76,8.351277774
7,10,4,2016,1,11,76,8.351277774
7,10,4,2016,2,10,81,7.79801812
7,10,4,2016,3,10,81,7.79801812
7,10,4,2016,4,10,81,7.79801812
7,10,4,2016,5,10,81,7.79801812
7,10,4,2016,6,9,87,7.294715347
7,10,4,2016,7,10,81,7.79801812
7,10,4,2016,8,12,76,9.300428343
7,10,4,2016,9,15,72,11.77263217
7,10,4,2016,10,16,72,12.71023249
7,10,4,2016,11,16,77,13.19296557
7,10,4,2016,12,17,77,14.14488851
7,10,4,2016,13,17,77,14.14488851
7,10,4,2016,14,17,77,14.14488851
7,10,4,2016,15,17,77,14.14488851
7,10,4,2016,16,17,77,14.14488851
7,10,4,2016,17,16,77,13.19296557
7,10,4,2016,18,16,77,13.19296557
7,10,4,2016,19,15,82,12.70369122
7,10,4,2016,20,14,82,11.73838211
7,10,4,2016,21,15,72,11.77263217
7,10,4,2016,22,13,82,10.77307074
7,10,4,2016,23,13,82,10.77307074
1,11,4,2016,0,14,82,11.73838211
1,11,4,2016,1,14,82,11.73838211
1,11,4,2016,2,13,82,10.77307074
1,11,4,2016,3,12,87,10.22828175
1,11,4,2016,4,12,87,10.22828175
1,11,4,2016,5,13,87,11.20613301
1,11,4,2016,6,12,87,10.22828175
1,11,4,2016,7,13,82,10.77307074
1,11,4,2016,8,14,82,11.73838211
1,11,4,2016,9,15,77,12.24104015
1,11,4,2016,10,17,72,13.64782987
1,11,4,2016,11,17,67,13.1414044
1,11,4,2016,12,17,77,14.14488851
1,11,4,2016,13,18,63,13.63717947
1,11,4,2016,14,17,67,13.1414044
1,11,4,2016,15,17,82,14.63430295
1,11,4,2016,16,17,82,14.63430295
1,11,4,2016,17,17,77,14.14488851
1,11,4,2016,18,15,87,13.16182959
1,11,4,2016,19,14,87,12.18398227
1,11,4,2016,20,15,62,10.81230178
1,11,4,2016,21,15,62,10.81230178
1,11,4,2016,22,14,76,11.19872077
1,11,4,2016,23,14,76,11.19872077
2,12,4,2016,0,13,82,10.77307074
2,12,4,2016,1,13,82,10.77307074
2,12,4,2016,2,13,87,11.20613301
2,12,4,2016,3,13,87,11.20613301
2,12,4,2016,4,14,82,11.73838211
2,12,4,2016,5,13,82,10.77307074
2,12,4,2016,6,12,81,9.723441767
2,12,4,2016,7,13,76,10.24957598
2,12,4,2016,8,14,76,11.19872077
2,12,4,2016,9,16,72,12.71023249
2,12,4,2016,10,16,82,13.66899815
2,12,4,2016,11,17,72,13.64782987
2,12,4,2016,12,17,72,13.64782987
2,12,4,2016,13,17,77,14.14488851
2,12,4,2016,14,17,77,14.14488851
2,12,4,2016,15,16,82,13.66899815
2,12,4,2016,16,16,82,13.66899815
2,12,4,2016,17,17,77,14.14488851
2,12,4,2016,18,16,82,13.66899815
2,12,4,2016,19,15,77,12.24104015
2,12,4,2016,20,15,72,11.77263217
2,12,4,2016,21,16,63,11.81910254
2,12,4,2016,22,15,67,11.29698187
2,12,4,2016,23,15,58,10.41661325
3,13,4,2016,0,16,55,10.99440152
3,13,4,2016,1,15,58,10.41661325
3,13,4,2016,2,15,72,11.77263217
3,13,4,2016,3,14,87,12.18398227
3,13,4,2016,4,13,100,12.32478408
3,13,4,2016,5,13,93,11.72330203
3,13,4,2016,6,12,76,9.300428343
3,13,4,2016,7,13,71,9.808900366
3,13,4,2016,8,14,76,11.19872077
3,13,4,2016,9,17,67,13.1414044
3,13,4,2016,10,18,59,13.2013257
3,13,4,2016,11,20,52,14.14720422
3,13,4,2016,12,20,49,13.77042546
3,13,4,2016,13,21,43,13.81168841
3,13,4,2016,14,21,46,14.2251986
3,13,4,2016,15,19,59,14.09633343
3,13,4,2016,16,19,55,13.63450315
3,13,4,2016,17,19,55,13.63450315
3,13,4,2016,18,18,59,13.2013257
3,13,4,2016,19,17,59,12.30631358
3,13,4,2016,20,17,55,11.87444068
3,13,4,2016,21,15,72,11.77263217
3,13,4,2016,22,15,77,12.24104015
3,13,4,2016,23,15,72,11.77263217
4,14,4,2016,0,14,76,11.19872077
4,14,4,2016,1,13,71,9.808900366
4,14,4,2016,2,12,66,8.44382004
4,14,4,2016,3,12,66,8.44382004
4,14,4,2016,4,12,66,8.44382004
4,14,4,2016,5,11,71,7.939653333
4,14,4,2016,6,10,71,7.005024441
4,14,4,2016,7,11,66,7.524807973
4,14,4,2016,8,14,58,9.525237242
4,14,4,2016,9,17,51,11.43077956
4,14,4,2016,10,18,52,12.41101199
4,14,4,2016,11,18,48,11.94022555
4,14,4,2016,12,19,45,12.41370688
4,14,4,2016,13,19,52,13.2791109
4,14,4,2016,14,18,72,14.58542442
4,14,4,2016,15,18,72,14.58542442
4,14,4,2016,16,18,67,14.06361054
4,14,4,2016,17,18,59,13.2013257
4,14,4,2016,18,17,63,12.72814296
4,14,4,2016,19,16,72,12.71023249
4,14,4,2016,20,16,67,12.21919489
4,14,4,2016,21,16,63,11.81910254
4,14,4,2016,22,15,77,12.24104015
4,14,4,2016,23,15,82,12.70369122
5,15,4,2016,0,15,87,13.16182959
5,15,4,2016,1,14,93,12.7152044
5,15,4,2016,2,14,87,12.18398227
5,15,4,2016,3,14,93,12.7152044
5,15,4,2016,4,12,81,9.723441767
5,15,4,2016,5,12,76,9.300428343
5,15,4,2016,6,12,81,9.723441767
5,15,4,2016,7,13,76,10.24957598
5,15,4,2016,8,15,82,12.70369122
5,15,4,2016,9,17,77,14.14488851
5,15,4,2016,10,17,72,13.64782987
5,15,4,2016,11,17,77,14.14488851
5,15,4,2016,12,17,77,14.14488851
5,15,4,2016,13,18,72,14.58542442
5,15,4,2016,14,19,72,15.52301623
5,15,4,2016,15,18,77,15.09680903
5,15,4,2016,16,18,72,14.58542442
5,15,4,2016,17,18,72,14.58542442
5,15,4,2016,18,17,77,14.14488851
5,15,4,2016,19,16,87,14.13967503
5,15,4,2016,20,16,87,14.13967503
5,15,4,2016,21,16,82,13.66899815
5,15,4,2016,22,15,93,13.70710513
5,15,4,2016,23,15,93,13.70710513
6,16,4,2016,0,14,93,12.7152044
6,16,4,2016,1,14,93,12.7152044
6,16,4,2016,2,13,87,11.20613301
6,16,4,2016,3,12,87,10.22828175
6,16,4,2016,4,12,87,10.22828175
6,16,4,2016,5,11,93,9.739492213
6,16,4,2016,6,12,81,9.723441767
6,16,4,2016,7,13,82,10.77307074
6,16,4,2016,8,16,87,14.13967503
6,16,4,2016,9,18,72,14.58542442
6,16,4,2016,10,18,77,15.09680903
6,16,4,2016,11,19,72,15.52301623
6,16,4,2016,12,19,72,15.52301623
6,16,4,2016,13,21,56,15.51890731
6,16,4,2016,14,22,46,15.06737595
6,16,4,2016,15,20,52,14.14720422
6,16,4,2016,16,21,56,15.51890731
6,16,4,2016,17,19,68,15.09427983
6,16,4,2016,18,18,72,14.58542442
6,16,4,2016,19,19,59,14.09633343
6,16,4,2016,20,19,55,13.63450315
6,16,4,2016,21,18,63,13.63717947
6,16,4,2016,22,18,55,12.75447449
6,16,4,2016,23,18,55,12.75447449
7,17,4,2016,0,16,63,11.81910254
7,17,4,2016,1,17,59,12.30631358
7,17,4,2016,2,16,63,11.81910254
7,17,4,2016,3,16,72,12.71023249
7,17,4,2016,4,16,77,13.19296557
7,17,4,2016,5,15,77,12.24104015
7,17,4,2016,6,15,77,12.24104015
7,17,4,2016,7,16,67,12.21919489
7,17,4,2016,8,18,63,13.63717947
7,17,4,2016,9,19,63,14.54621223
7,17,4,2016,10,20,56,14.63504769
7,17,4,2016,11,20,60,15.10844873
7,17,4,2016,12,21,56,15.51890731
7,17,4,2016,13,21,56,15.51890731
7,17,4,2016,14,22,49,15.48141562
7,17,4,2016,15,21,56,15.51890731
7,17,4,2016,16,21,49,14.62592346
7,17,4,2016,17,20,60,15.10844873
7,17,4,2016,18,20,56,14.63504769
7,17,4,2016,19,19,55,13.63450315
7,17,4,2016,20,17,67,13.1414044
7,17,4,2016,21,16,72,12.71023249
7,17,4,2016,22,15,77,12.24104015
7,17,4,2016,23,15,77,12.24104015
1,18,4,2016,0,14,82,11.73838211
1,18,4,2016,1,14,82,11.73838211
1,18,4,2016,2,13,87,11.20613301
1,18,4,2016,3,14,87,12.18398227
1,18,4,2016,4,13,82,10.77307074
1,18,4,2016,5,13,82,10.77307074
1,18,4,2016,6,13,76,10.24957598
1,18,4,2016,7,13,76,10.24957598
1,18,4,2016,8,15,72,11.77263217
1,18,4,2016,9,16,72,12.71023249
1,18,4,2016,10,17,67,13.1414044
1,18,4,2016,11,16,67,12.21919489
1,18,4,2016,12,16,67,12.21919489
1,18,4,2016,13,16,67,12.21919489
1,18,4,2016,14,16,67,12.21919489
1,18,4,2016,15,16,63,11.81910254
1,18,4,2016,16,16,67,12.21919489
1,18,4,2016,17,16,63,11.81910254
1,18,4,2016,18,15,67,11.29698187
1,18,4,2016,19,14,71,10.74351876
1,18,4,2016,20,14,71,10.74351876
1,18,4,2016,21,14,71,10.74351876
1,18,4,2016,22,13,76,10.24957598
1,18,4,2016,23,12,81,9.723441767
2,19,4,2016,0,12,76,9.300428343
2,19,4,2016,1,11,81,8.760731228
2,19,4,2016,2,11,81,8.760731228
2,19,4,2016,3,11,81,8.760731228
2,19,4,2016,4,11,76,8.351277774
2,19,4,2016,5,10,81,7.79801812
2,19,4,2016,6,10,81,7.79801812
2,19,4,2016,7,11,76,8.351277774
2,19,4,2016,8,13,62,9.001043607
2,19,4,2016,9,15,54,10.01243455
2,19,4,2016,10,15,51,9.702790074
2,19,4,2016,11,17,48,11.08906167
2,19,4,2016,12,17,51,11.43077956
2,19,4,2016,13,16,48,10.23789051
2,19,4,2016,14,16,51,10.56678814
2,19,4,2016,15,16,51,10.56678814
2,19,4,2016,16,16,51,10.56678814
2,19,4,2016,17,15,54,10.01243455
2,19,4,2016,18,15,58,10.41661325
2,19,4,2016,19,15,62,10.81230178
2,19,4,2016,20,14,71,10.74351876
2,19,4,2016,21,15,58,10.41661325
2,19,4,2016,22,15,54,10.01243455
2,19,4,2016,23,14,58,9.525237242
3,20,4,2016,0,14,47,8.433020371
3,20,4,2016,1,17,36,9.621132598
3,20,4,2016,2,15,38,8.274109319
3,20,4,2016,3,16,38,9.076699607
3,20,4,2016,4,16,44,9.786616289
3,20,4,2016,5,16,41,9.43712914
3,20,4,2016,6,17,39,10.00605324
3,20,4,2016,7,17,42,10.37798046
3,20,4,2016,8,17,39,10.00605324
3,20,4,2016,9,18,39,10.81394387
3,20,4,2016,10,18,52,12.41101199
3,20,4,2016,11,18,55,12.75447449
3,20,4,2016,12,20,49,13.77042546
3,20,4,2016,13,20,45,13.25128665
3,20,4,2016,14,20,45,13.25128665
3,20,4,2016,15,18,59,13.2013257
3,20,4,2016,16,17,77,14.14488851
3,20,4,2016,17,17,67,13.1414044
3,20,4,2016,18,17,63,12.72814296
3,20,4,2016,19,17,67,13.1414044
3,20,4,2016,20,16,77,13.19296557
3,20,4,2016,21,16,77,13.19296557
3,20,4,2016,22,15,87,13.16182959
3,20,4,2016,23,14,82,11.73838211
4,21,4,2016,0,15,77,12.24104015
4,21,4,2016,1,14,82,11.73838211
4,21,4,2016,2,14,82,11.73838211
4,21,4,2016,3,14,76,11.19872077
4,21,4,2016,4,13,82,10.77307074
4,21,4,2016,5,13,82,10.77307074
4,21,4,2016,6,12,93,10.73139799
4,21,4,2016,7,12,93,10.73139799
4,21,4,2016,8,12,93,10.73139799
4,21,4,2016,9,12,93,10.73139799
4,21,4,2016,10,13,87,11.20613301
4,21,4,2016,11,15,82,12.70369122
4,21,4,2016,12,16,82,13.66899815
4,21,4,2016,13,17,72,13.64782987
4,21,4,2016,14,19,68,15.09427983
4,21,4,2016,15,17,67,13.1414044
4,21,4,2016,16,16,72,12.71023249
4,21,4,2016,17,16,82,13.66899815
4,21,4,2016,18,16,82,13.66899815
4,21,4,2016,19,15,87,13.16182959
4,21,4,2016,20,14,93,12.7152044
4,21,4,2016,21,15,87,13.16182959
4,21,4,2016,22,14,93,12.7152044
4,21,4,2016,23,14,93,12.7152044
5,22,4,2016,0,15,87,13.16182959
5,22,4,2016,1,14,93,12.7152044
5,22,4,2016,2,14,93,12.7152044
5,22,4,2016,3,13,93,11.72330203
5,22,4,2016,4,13,93,11.72330203
5,22,4,2016,5,13,93,11.72330203
5,22,4,2016,6,13,93,11.72330203
5,22,4,2016,7,13,93,11.72330203
5,22,4,2016,8,15,77,12.24104015
5,22,4,2016,9,16,77,13.19296557
5,22,4,2016,10,15,82,12.70369122
5,22,4,2016,11,16,77,13.19296557
5,22,4,2016,12,16,82,13.66899815
5,22,4,2016,13,16,77,13.19296557
5,22,4,2016,14,17,77,14.14488851
5,22,4,2016,15,16,82,13.66899815
5,22,4,2016,16,16,87,14.13967503
5,22,4,2016,17,16,87,14.13967503
5,22,4,2016,18,16,82,13.66899815
5,22,4,2016,19,15,87,13.16182959
5,22,4,2016,20,15,93,13.70710513
5,22,4,2016,21,15,87,13.16182959
5,22,4,2016,22,15,82,12.70369122
5,22,4,2016,23,15,82,12.70369122
6,23,4,2016,0,14,82,11.73838211
6,23,4,2016,1,14,82,11.73838211
6,23,4,2016,2,13,82,10.77307074
6,23,4,2016,3,13,82,10.77307074
6,23,4,2016,4,13,82,10.77307074
6,23,4,2016,5,12,81,9.723441767
6,23,4,2016,6,12,81,9.723441767
6,23,4,2016,7,13,76,10.24957598
6,23,4,2016,8,15,67,11.29698187
6,23,4,2016,9,17,59,12.30631358
6,23,4,2016,10,18,55,12.75447449
6,23,4,2016,11,17,72,13.64782987
6,23,4,2016,12,17,63,12.72814296
6,23,4,2016,13,18,63,13.63717947
6,23,4,2016,14,17,63,12.72814296
6,23,4,2016,15,18,63,13.63717947
6,23,4,2016,16,18,67,14.06361054
6,23,4,2016,17,17,63,12.72814296
6,23,4,2016,18,14,82,11.73838211
6,23,4,2016,19,14,82,11.73838211
6,23,4,2016,20,13,93,11.72330203
6,23,4,2016,21,13,87,11.20613301
6,23,4,2016,22,12,93,10.73139799
6,23,4,2016,23,12,93,10.73139799
7,24,4,2016,0,12,87,10.22828175
7,24,4,2016,1,12,87,10.22828175
7,24,4,2016,2,12,87,10.22828175
7,24,4,2016,3,11,87,9.250428431
7,24,4,2016,4,11,87,9.250428431
7,24,4,2016,5,10,87,8.272572984
7,24,4,2016,6,11,76,8.351277774
7,24,4,2016,7,12,71,8.874278598
7,24,4,2016,8,14,62,9.906674971
7,24,4,2016,9,15,58,10.41661325
7,24,4,2016,10,16,63,11.81910254
7,24,4,2016,11,16,67,12.21919489
7,24,4,2016,12,16,67,12.21919489
7,24,4,2016,13,16,63,11.81910254
7,24,4,2016,14,17,63,12.72814296
7,24,4,2016,15,17,63,12.72814296
7,24,4,2016,16,17,63,12.72814296
7,24,4,2016,17,17,67,13.1414044
7,24,4,2016,18,17,72,13.64782987
7,24,4,2016,19,16,77,13.19296557
7,24,4,2016,20,15,77,12.24104015
7,24,4,2016,21,15,72,11.77263217
7,24,4,2016,22,15,67,11.29698187
7,24,4,2016,23,15,67,11.29698187
1,25,4,2016,0,15,67,11.29698187
1,25,4,2016,1,15,72,11.77263217
1,25,4,2016,2,13,71,9.808900366
1,25,4,2016,3,12,76,9.300428343
1,25,4,2016,4,12,58,7.742468927
1,25,4,2016,5,11,53,6.421165064
1,25,4,2016,6,10,53,5.548966972
1,25,4,2016,7,11,53,6.421165064
1,25,4,2016,8,12,50,7.018731134
1,25,4,2016,9,14,50,8.738376105
