Day of week,Date,Month,Year ,Hour,ar1_power,ar2_power,ar3_power,af1_power,af2_power,af3_power,af11_power,af12_power,af21_power,af22_power,af31_power,af32_power,af33_power
6,16,1,2016,13,19,0,0,8,0,0,0,0,0,0,0,0,25
6,16,1,2016,14,20,0,0,8,0,0,0,0,0,0,0,0,23
6,16,1,2016,15,19,0,0,7,0,0,0,0,0,0,0,0,25
6,16,1,2016,16,20,0,0,8,0,0,0,0,0,0,0,0,25
6,16,1,2016,17,20,19,0,8,7,0,0,0,0,0,0,0,27
6,16,1,2016,18,7,74,0,2,11,0,0,0,0,0,0,0,31
6,16,1,2016,19,0,82,0,0,10,0,0,0,0,0,0,0,25
6,16,1,2016,20,0,81,0,0,10,0,0,0,0,0,0,0,27
6,16,1,2016,21,0,82,0,0,10,0,0,0,0,0,0,0,26
6,16,1,2016,22,0,82,0,0,9,0,0,0,0,0,0,0,26
6,16,1,2016,23,7,52,0,3,7,0,0,0,0,0,0,0,22
7,17,1,2016,0,19,0,0,8,0,0,0,0,0,0,0,0,25
7,17,1,2016,1,19,0,0,7,0,0,0,0,0,0,0,0,35
7,17,1,2016,2,20,0,0,8,0,0,0,0,0,0,0,0,25
7,17,1,2016,3,9,0,0,3,0,0,0,0,0,0,0,0,13
7,17,1,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,8
7,17,1,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,8
7,17,1,2016,6,5,0,0,2,0,0,0,0,0,0,4,0,6
7,17,1,2016,7,20,0,0,8,0,0,0,0,0,0,12,0,0
7,17,1,2016,8,20,1,0,8,0,0,0,0,0,0,11,0,18
7,17,1,2016,9,20,27,0,6,5,0,0,0,0,0,0,0,19
7,17,1,2016,10,20,0,0,8,0,0,0,0,0,0,0,0,22
7,17,1,2016,11,20,0,0,7,0,0,0,0,0,0,0,13,7
7,17,1,2016,12,19,0,0,8,0,0,0,0,0,0,0,20,0
7,17,1,2016,13,20,0,0,7,0,0,0,0,0,0,0,19,0
7,17,1,2016,14,19,0,0,8,0,0,0,0,0,0,0,20,0
7,17,1,2016,15,20,0,0,8,0,0,0,0,0,0,0,20,0
7,17,1,2016,16,19,0,0,7,0,0,0,0,0,0,0,19,0
7,17,1,2016,17,20,0,0,8,0,0,0,0,0,0,0,20,0
7,17,1,2016,18,19,0,0,7,0,0,0,0,0,0,0,19,0
7,17,1,2016,19,20,0,0,8,0,0,0,0,0,0,0,19,0
7,17,1,2016,20,19,0,0,7,0,0,0,0,0,0,0,21,0
7,17,1,2016,21,20,0,0,8,0,0,0,0,0,0,0,20,0
7,17,1,2016,22,19,0,0,7,0,0,0,0,0,0,0,21,0
7,17,1,2016,23,20,0,0,8,0,0,0,0,0,0,0,20,0
1,18,1,2016,0,20,0,0,7,0,0,0,0,0,0,0,22,0
1,18,1,2016,1,19,0,0,8,0,0,0,0,0,0,0,22,0
1,18,1,2016,2,20,0,0,8,0,0,0,0,0,0,0,21,0
1,18,1,2016,3,5,0,0,2,0,0,0,0,0,0,0,11,0
1,18,1,2016,4,0,0,0,0,0,0,0,0,0,0,0,8,0
1,18,1,2016,5,0,0,0,0,0,0,0,0,0,0,0,8,0
1,18,1,2016,6,4,0,0,1,0,0,0,0,0,0,3,6,0
1,18,1,2016,7,20,0,0,8,0,0,0,0,0,0,12,0,0
1,18,1,2016,8,20,0,0,7,0,0,0,0,0,0,13,0,0
1,18,1,2016,9,20,0,39,8,0,9,0,0,0,0,7,27,0
1,18,1,2016,10,5,0,83,2,0,18,0,0,0,0,0,25,0
1,18,1,2016,11,0,0,83,0,0,9,0,0,0,0,0,26,0
1,18,1,2016,12,0,0,82,0,0,10,0,0,0,0,0,26,0
1,18,1,2016,13,0,0,83,0,0,10,0,0,0,0,0,24,0
1,18,1,2016,14,0,0,82,0,0,10,0,0,0,0,0,21,3
1,18,1,2016,15,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,16,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,17,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,18,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,19,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,20,2.45,0,59.82,0.909,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,21,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,22,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
1,18,1,2016,23,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,0,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,1,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,2,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,3,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,4,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,5,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,6,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,7,2.45,0,59.82,0.909,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,8,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,9,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,10,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,11,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,12,2.45,0,59.82,0.9091,0,7.41,0,0,0,0,2.36,0,18.73
2,19,1,2016,13,0,0,83,0,0,10,0,0,0,0,0,0,26
2,19,1,2016,14,0,0,83,0,0,12,0,0,0,0,0,0,29
2,19,1,2016,15,0,0,83,0,0,19,0,0,0,0,0,0,40
2,19,1,2016,16,0,0,83,0,0,36,0,0,0,0,0,0,55
2,19,1,2016,17,0,0,82,0,0,38,0,0,0,0,0,0,59
2,19,1,2016,18,0,0,83,0,0,25,0,0,0,0,0,21,24
2,19,1,2016,19,0,0,83,0,0,13,0,0,0,0,0,29,0
2,19,1,2016,20,0,0,83,0,0,9,0,0,0,0,0,27,0
2,19,1,2016,21,0,0,83,0,0,10,0,0,0,0,0,24,0
2,19,1,2016,22,0,0,83,0,0,10,0,0,0,0,0,25,0
2,19,1,2016,23,0,0,83,0,0,10,0,0,0,0,0,24,0
3,20,1,2016,0,0,0,84,0,0,13,0,0,0,0,0,34,0
3,20,1,2016,1,0,0,84,0,0,12,0,0,0,0,0,29,0
3,20,1,2016,2,0,0,84,0,0,10,0,0,0,0,0,20,0
3,20,1,2016,3,0,0,84,0,0,10,0,0,0,0,0,19,0
3,20,1,2016,4,0,0,85,0,0,10,0,0,0,0,0,18,0
3,20,1,2016,5,0,0,68,0,0,8,0,0,0,0,1,15,0
3,20,1,2016,6,0,0,0,0,0,0,0,0,0,0,5,0,0
3,20,1,2016,7,0,0,64,0,0,30,0,0,0,0,10,0,0
3,20,1,2016,8,0,0,84,0,0,13,0,0,0,0,14,0,0
3,20,1,2016,9,0,0,84,0,0,12,0,0,0,0,5,27,0
3,20,1,2016,10,0,0,82,0,0,10,0,0,0,0,0,25,0
3,20,1,2016,11,0,0,83,0,0,10,0,0,0,0,0,26,0
3,20,1,2016,12,0,0,83,0,0,10,0,0,0,0,0,27,0
3,20,1,2016,13,0,0,82,0,0,10,0,0,0,0,0,26,0
3,20,1,2016,14,0,0,83,0,0,10,0,0,0,0,0,26,0
3,20,1,2016,15,0,0,82,0,0,9,0,0,0,0,0,26,0
3,20,1,2016,16,0,0,83,0,0,22,0,0,0,0,3,42,0
3,20,1,2016,17,0,0,82,0,0,17,0,0,0,0,15,27,0
3,20,1,2016,18,0,0,83,0,0,10,0,0,0,0,14,24,0
3,20,1,2016,19,0,0,82,0,0,10,0,0,0,0,14,20,4
3,20,1,2016,20,0,0,83,0,0,10,0,0,0,0,13,0,23
3,20,1,2016,21,0,0,82,0,0,10,0,0,0,0,11,0,20
3,20,1,2016,22,0,0,83,0,0,10,0,0,0,0,12,0,19
3,20,1,2016,23,0,0,83,0,0,10,0,0,0,0,11,0,19
4,21,1,2016,0,0,0,83,0,0,9,0,0,0,0,12,0,17
4,21,1,2016,1,0,0,83,0,0,10,0,0,0,0,11,0,16
4,21,1,2016,2,0,0,83,0,0,10,0,0,0,0,11,0,16
4,21,1,2016,3,0,0,21,0,0,3,0,0,0,0,7,1,3
4,21,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
4,21,1,2016,5,0,0,0,0,0,0,0,0,0,0,6,0,0
4,21,1,2016,6,4,0,0,2,0,0,0,0,0,0,7,0,0
4,21,1,2016,7,20,0,0,8,0,0,0,0,0,0,12,0,0
4,21,1,2016,8,20,0,26,7,0,5,0,0,0,0,11,16,0
4,21,1,2016,9,20,0,45,8,0,22,0,0,0,0,0,18,0
4,21,1,2016,10,14,0,28,5,0,6,0,0,0,0,0,24,0
4,21,1,2016,11,0,0,83,0,0,16,0,0,0,0,0,34,0
4,21,1,2016,12,0,0,82,0,0,18,0,0,0,0,0,38,0
4,21,1,2016,13,0,0,83,0,0,13,0,0,0,0,0,32,0
4,21,1,2016,14,0,0,84,0,0,10,0,0,0,0,0,27,0
4,21,1,2016,15,0,0,83,0,0,10,0,0,0,0,0,30,0
4,21,1,2016,16,0,0,83,0,0,10,0,0,0,0,0,29,0
4,21,1,2016,17,0,0,83,0,0,9,0,0,0,0,0,29,0
4,21,1,2016,18,0,0,83,0,0,10,0,0,0,0,0,28,0
4,21,1,2016,19,0,0,83,0,0,10,0,0,0,0,0,29,0
4,21,1,2016,20,0,0,84,0,0,10,0,0,0,0,0,27,0
4,21,1,2016,21,0,0,83,0,0,10,0,0,0,0,0,22,0
4,21,1,2016,22,0,0,83,0,0,10,0,0,0,0,0,23,0
4,21,1,2016,23,0,0,84,0,0,9,0,0,0,0,0,8,16
5,22,1,2016,0,0,0,83,0,0,10,0,0,0,0,0,0,19
5,22,1,2016,1,0,0,84,0,0,10,0,0,0,0,0,0,20
5,22,1,2016,2,0,0,84,0,0,10,0,0,0,0,0,0,18
5,22,1,2016,3,0,0,65,0,0,8,0,0,0,0,2,0,14
5,22,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
5,22,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
5,22,1,2016,6,3,0,0,1,0,0,0,0,0,0,7,0,0
5,22,1,2016,7,20,0,0,8,0,0,0,0,0,0,12,0,0
5,22,1,2016,8,20,0,0,7,0,0,0,0,0,0,9,0,22
5,22,1,2016,9,20,0,0,8,0,0,0,0,0,0,0,0,25
5,22,1,2016,10,20,0,0,8,0,0,0,0,0,0,0,0,24
5,22,1,2016,11,20,0,0,8,0,0,0,0,0,0,0,0,26
5,22,1,2016,12,19,0,0,7,0,0,0,0,0,0,0,0,26
5,22,1,2016,13,20,0,0,8,0,0,0,0,0,0,0,0,27
5,22,1,2016,14,19,0,0,8,0,0,0,0,0,0,0,0,30
5,22,1,2016,15,1,79,0,0,13,0,0,0,0,0,0,0,29
5,22,1,2016,16,0,82,0,0,10,0,0,0,0,0,0,0,29
5,22,1,2016,17,0,82,0,0,10,0,0,0,0,0,0,0,28
5,22,1,2016,18,0,83,0,0,10,0,0,0,0,0,0,0,29
5,22,1,2016,19,0,83,0,0,10,0,0,0,0,0,0,0,28
5,22,1,2016,20,0,82,0,0,9,0,0,0,0,0,0,0,27
5,22,1,2016,21,0,83,0,0,10,0,0,0,0,0,0,0,26
5,22,1,2016,22,0,83,0,0,10,0,0,0,0,0,0,0,25
5,22,1,2016,23,0,83,0,0,10,0,0,0,0,0,0,0,22
6,23,1,2016,0,0,83,0,0,10,0,0,0,0,0,0,0,20
6,23,1,2016,1,0,84,0,0,10,0,0,0,0,0,0,0,20
6,23,1,2016,2,0,83,0,0,9,0,0,0,0,0,0,11,9
6,23,1,2016,3,0,29,0,0,4,0,0,0,0,0,4,6,0
6,23,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
6,23,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
6,23,1,2016,6,0,0,0,0,0,0,0,0,0,0,6,0,0
6,23,1,2016,7,0,0,0,0,0,0,0,0,0,0,5,0,0
6,23,1,2016,8,18,0,19,7,0,5,0,0,0,0,11,17,0
6,23,1,2016,9,19,0,0,8,0,0,0,0,0,0,0,19,0
6,23,1,2016,10,19,0,0,7,0,0,0,0,0,0,0,21,0
6,23,1,2016,11,9,0,48,4,0,8,0,0,0,0,0,24,0
6,23,1,2016,12,0,0,83,0,0,10,0,0,0,0,0,23,0
6,23,1,2016,13,0,0,83,0,0,10,0,0,0,0,0,23,0
6,23,1,2016,14,0,0,83,0,0,10,0,0,0,0,0,24,0
6,23,1,2016,15,0,0,83,0,0,10,0,0,0,0,0,24,0
6,23,1,2016,16,0,0,83,0,0,9,0,0,0,0,0,25,0
6,23,1,2016,17,0,0,83,0,0,10,0,0,0,0,0,26,0
6,23,1,2016,18,0,0,83,0,0,10,0,0,0,0,0,27,0
6,23,1,2016,19,0,0,82,0,0,10,0,0,0,0,0,28,0
6,23,1,2016,20,0,0,83,0,0,10,0,0,0,0,0,29,0
6,23,1,2016,21,0,0,83,0,0,10,0,0,0,0,0,29,0
6,23,1,2016,22,0,0,83,0,0,10,0,0,0,0,0,28,0
6,23,1,2016,23,0,0,83,0,0,9,0,0,0,0,0,24,0
7,24,1,2016,0,0,0,83,0,0,12,0,0,0,0,0,31,0
7,24,1,2016,1,0,0,84,0,0,10,0,0,0,0,0,19,0
7,24,1,2016,2,0,0,84,0,0,10,0,0,0,0,0,18,0
7,24,1,2016,3,0,0,69,0,0,8,0,0,0,0,1,15,0
7,24,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
7,24,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
7,24,1,2016,6,0,0,0,0,0,0,0,0,0,0,6,0,0
7,24,1,2016,7,0,0,0,0,0,0,0,0,0,0,5,0,0
7,24,1,2016,8,20,0,0,8,0,0,0,0,0,0,11,18,0
7,24,1,2016,9,20,0,0,7,0,0,0,0,0,0,0,22,0
7,24,1,2016,10,19,0,0,8,0,0,0,0,0,0,0,20,0
7,24,1,2016,11,20,0,0,8,0,0,0,0,0,0,0,8,12
7,24,1,2016,12,19,0,0,8,0,0,0,0,0,0,0,0,19
7,24,1,2016,13,20,0,0,7,0,0,0,0,0,0,0,0,20
7,24,1,2016,14,19,0,0,8,0,0,0,0,0,0,0,0,19
7,24,1,2016,15,20,0,0,8,0,0,0,0,0,0,0,0,19
7,24,1,2016,16,19,0,0,7,0,0,0,0,0,0,0,0,19
7,24,1,2016,17,20,0,0,8,0,0,0,0,0,0,0,0,20
7,24,1,2016,18,19,0,0,8,0,0,0,0,0,0,0,0,22
7,24,1,2016,19,20,0,0,7,0,0,0,0,0,0,0,0,22
7,24,1,2016,20,19,0,0,8,0,0,0,0,0,0,0,0,21
7,24,1,2016,21,20,0,0,8,0,0,0,0,0,0,0,0,21
7,24,1,2016,22,20,0,0,8,0,0,0,0,0,0,0,0,23
7,24,1,2016,23,19,0,0,7,0,0,0,0,0,0,0,0,19
1,25,1,2016,0,20,0,0,8,0,0,0,0,0,0,0,0,19
1,25,1,2016,1,19,0,0,8,0,0,0,0,0,0,0,0,19
1,25,1,2016,2,20,0,0,7,0,0,0,0,0,0,0,0,18
1,25,1,2016,3,10,0,0,4,0,0,0,0,0,0,3,0,10
1,25,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
1,25,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
1,25,1,2016,6,0,0,0,0,0,0,0,0,0,0,6,0,0
1,25,1,2016,7,3,0,0,1,0,0,0,0,0,0,6,0,0
1,25,1,2016,8,19,0,0,8,0,0,0,0,0,0,16,0,0
1,25,1,2016,9,20,0,0,8,0,0,0,0,0,0,20,0,0
1,25,1,2016,10,20,0,0,7,0,0,0,0,0,0,16,0,0
1,25,1,2016,11,19,0,0,8,0,0,0,0,0,0,15,0,0
1,25,1,2016,12,15,21,0,6,5,0,0,0,0,0,19,0,4
1,25,1,2016,13,0,82,0,0,10,0,0,0,0,0,0,0,30
1,25,1,2016,14,0,83,0,0,10,0,0,0,0,0,0,0,27
1,25,1,2016,15,0,83,0,0,10,0,0,0,0,0,0,6,20
1,25,1,2016,16,0,84,0,0,10,0,0,0,0,0,0,27,0
1,25,1,2016,17,0,83,0,0,10,0,0,0,0,0,0,27,0
1,25,1,2016,18,0,84,0,0,10,0,0,0,0,0,0,28,0
1,25,1,2016,19,0,83,0,0,9,0,0,0,0,0,0,27,0
1,25,1,2016,20,0,84,0,0,10,0,0,0,0,0,0,28,0
1,25,1,2016,21,0,84,0,0,10,0,0,0,0,0,0,25,0
1,25,1,2016,22,0,83,0,0,10,0,0,0,0,0,0,25,0
1,25,1,2016,23,1,79,0,0,9,0,0,0,0,0,0,21,0
2,26,1,2016,0,20,0,0,8,0,0,0,0,0,0,0,21,0
2,26,1,2016,1,20,0,0,8,0,0,0,0,0,0,0,20,0
2,26,1,2016,2,19,0,0,7,0,0,0,0,0,0,0,19,0
2,26,1,2016,3,4,0,0,2,0,0,0,0,0,0,4,3,0
2,26,1,2016,4,0,0,0,0,0,0,0,0,0,0,6,0,0
2,26,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2,26,1,2016,6,0,0,0,0,0,0,0,0,0,0,5,0,0
2,26,1,2016,7,2,0,0,1,0,0,0,0,0,0,8,0,0
2,26,1,2016,8,7,55,0,2,10,0,0,0,0,0,13,23,0
2,26,1,2016,9,0,82,0,0,16,0,0,0,0,0,0,38,0
2,26,1,2016,10,0,82,0,0,12,0,0,0,0,0,0,31,0
2,26,1,2016,11,0,82,0,0,10,0,0,0,0,0,0,30,0
2,26,1,2016,12,0,82,0,0,10,0,0,0,0,0,0,30,0
2,26,1,2016,13,0,82,0,0,10,0,0,0,0,0,0,30,0
2,26,1,2016,14,0,83,0,0,9,0,0,0,0,0,0,31,0
2,26,1,2016,15,0,82,0,0,10,0,0,0,0,0,0,30,0
2,26,1,2016,16,0,82.33,0,0,10,0,0,0,0,0,0,31.33,0
2,26,1,2016,17,0,82.33,0,0,10,0,0,0,0,0,0,31.33,0
2,26,1,2016,18,0,82.33,0,0,10,0,0,0,0,0,0,31.33,0
2,26,1,2016,19,0,83,0,0,9,0,0,0,0,0,0,32,0
2,26,1,2016,20,0,82,0,0,10,0,0,0,0,0,0,15,16
2,26,1,2016,21,0,83,0,0,10,0,0,0,0,0,0,0,30
2,26,1,2016,22,0,82,0,0,10,0,0,0,0,0,0,0,30
2,26,1,2016,23,0,83,0,0,9,0,0,0,0,0,0,0,24
3,27,1,2016,0,3,50,0,2,6,0,0,0,0,0,0,0,17
3,27,1,2016,1,0,76,0,0,12,0,0,0,0,0,2,0,20
3,27,1,2016,2,0,9,0,0,1,0,0,0,0,0,5,0,2
3,27,1,2016,3,0,0,0,0,0,0,0,0,0,0,5,0,0
3,27,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
3,27,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
3,27,1,2016,6,0,0,0,0,0,0,0,0,0,0,7,0,0
3,27,1,2016,7,0,0,0,0,0,0,0,0,0,0,7,0,0
3,27,1,2016,8,0,74,0,0,13,0,0,0,0,0,4,0,29
3,27,1,2016,9,0,82,0,0,10,0,0,0,0,0,0,0,21
3,27,1,2016,10,0,83,0,0,10,0,0,0,0,0,0,0,26
3,27,1,2016,11,0,83,0,0,10,0,0,0,0,0,0,0,29
3,27,1,2016,12,0,82,0,0,9,0,0,0,0,0,0,0,29
3,27,1,2016,13,0,83,0,0,10,0,0,0,0,0,0,0,30
3,27,1,2016,14,0,83,0,0,10,0,0,0,0,0,0,0,29
3,27,1,2016,15,0,83,0,0,10,0,0,0,0,0,0,0,29
3,27,1,2016,16,0,83,0,0,10,0,0,0,0,0,0,0,29
3,27,1,2016,17,0,82,0,0,9,0,0,0,0,0,0,0,31
3,27,1,2016,18,0,83,0,0,10,0,0,0,0,0,0,0,31
3,27,1,2016,19,0,83,0,0,10,0,0,0,0,0,0,0,31
3,27,1,2016,20,0,84,0,0,10,0,0,0,0,0,0,0,31
3,27,1,2016,21,0,83,0,0,9,0,0,0,0,0,0,0,29
3,27,1,2016,22,0,83,0,0,10,0,0,0,0,0,0,0,28
3,27,1,2016,23,3,72,0,1,9,0,0,0,0,0,0,0,24
4,28,1,2016,0,19,0,0,7,0,0,0,0,0,0,0,0,22
4,28,1,2016,1,19,0,0,8,0,0,0,0,0,0,0,0,20
4,28,1,2016,2,19,0,0,8,0,0,0,0,0,0,0,4,16
4,28,1,2016,3,0,0,0,0,0,0,0,0,0,0,5,0,0
4,28,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
4,28,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
4,28,1,2016,6,0,0,0,0,0,0,0,0,0,0,5,0,0
4,28,1,2016,7,4,0,0,1,0,0,0,0,0,0,9,0,0
4,28,1,2016,8,20,0,0,8,0,0,0,0,0,0,14,25,0
4,28,1,2016,9,19,0,0,8,0,0,0,0,0,0,0,24,0
4,28,1,2016,10,20,0,0,8,0,0,0,0,0,0,0,25,0
4,28,1,2016,11,18,6,0,7,2,0,0,0,0,0,0,29,0
4,28,1,2016,12,0,80,0,0,11,0,0,0,0,0,0,30,0
4,28,1,2016,13,0,82,0,0,10,0,0,0,0,0,0,29,0
4,28,1,2016,14,0,82,0,0,10,0,0,0,0,0,0,27,0
4,28,1,2016,15,0,82,0,0,9,0,0,0,0,0,0,29,0
4,28,1,2016,16,0,81,0,0,10,0,0,0,0,0,0,29,0
4,28,1,2016,17,0,82,0,0,10,0,0,0,0,0,0,30,0
4,28,1,2016,18,0,82,0,0,10,0,0,0,0,0,0,30,0
4,28,1,2016,19,0,82,0,0,9,0,0,0,0,0,0,31,0
4,28,1,2016,20,0,81,0,0,10,0,0,0,0,0,0,30,0
4,28,1,2016,21,0,82,0,0,10,0,0,0,0,0,0,28,0
4,28,1,2016,22,0,82,0,0,10,0,0,0,0,0,0,29,0
4,28,1,2016,23,0,82,0,0,10,0,0,0,0,0,0,26,0
5,29,1,2016,0,0,82,0,0,12,0,0,0,0,0,0,37,0
5,29,1,2016,1,3,83,0,1,13,0,0,0,0,0,0,39,0
5,29,1,2016,2,0,83,0,0,11,0,0,0,0,0,0,33,0
5,29,1,2016,3,0,18,0,0,2,0,0,0,0,0,4,4,0
5,29,1,2016,4,0,0,0,0,0,0,0,0,0,0,5,0,0
5,29,1,2016,5,0,0,0,0,0,0,0,0,0,0,5,0,0
5,29,1,2016,6,0,5,0,0,3,0,0,0,0,0,9,0,0
5,29,1,2016,7,0,82,0,0,11,0,0,0,0,0,20,19,0
5,29,1,2016,8,0,82,0,0,15,0,0,0,0,0,0,41,0
5,29,1,2016,9,0,82,0,0,10,0,0,0,0,0,0,28,0
5,29,1,2016,10,0,83,0,0,10,0,0,0,0,0,0,27,0
5,29,1,2016,11,4,69,0,1,9,0,0,0,0,0,0,10,20
5,29,1,2016,12,10,0,39,4,0,8,0,0,0,0,0,0,36
5,29,1,2016,13,0,0,83,0,0,10,0,0,0,0,0,0,28
5,29,1,2016,14,0,0,82,0,0,9,0,0,0,0,0,0,30
5,29,1,2016,15,0,0,83,0,0,10,0,0,0,0,0,0,30
5,29,1,2016,16,0,0,82,0,0,10,0,0,0,0,0,0,29
5,29,1,2016,17,0,0,83,0,0,10,0,0,0,0,0,0,31
5,29,1,2016,18,0,0,82,0,0,10,0,0,0,0,0,0,31
5,29,1,2016,19,0,0,83,0,0,10,0,0,0,0,0,0,30
5,29,1,2016,20,0,0,82,0,0,9,0,0,0,0,0,0,31
5,29,1,2016,21,0,0,83,0,0,10,0,0,0,0,0,0,29
5,29,1,2016,22,0,0,82,0,0,10,0,0,0,0,0,0,28
5,29,1,2016,23,0,0,83,0,0,10,0,0,0,0,0,0,25
6,30,1,2016,0,0,0,83,0,0,11,0,0,0,0,0,0,34
6,30,1,2016,1,0,0,83,0,0,14,0,0,0,0,0,0,38
6,30,1,2016,2,0,0,83,0,0,10,0,0,0,0,0,0,30
6,30,1,2016,3,0,0,32,0,0,3,0,0,0,0,4,0,8
6,30,1,2016,4,0,0,0,0,0,0,0,0,0,0,7,0,0
6,30,1,2016,5,0,0,0,0,0,0,0,0,0,0,8,0,0
6,30,1,2016,6,7,0,0,3,0,0,0,0,0,0,18,0,0
6,30,1,2016,7,19,0,0,7,0,0,0,0,0,0,10,30,0
6,30,1,2016,8,17,0,22,7,0,5,0,0,0,0,0,39,0
6,30,1,2016,9,0,0,82,0,0,11,0,0,0,0,0,28,0
6,30,1,2016,10,0,0,82,0,0,10,0,0,0,0,0,25,0
6,30,1,2016,11,1,0,83,0,0,12,0,0,0,0,0,27,0
6,30,1,2016,12,0,0,82,0,0,10,0,0,0,0,0,27,0
6,30,1,2016,13,0,0,83,0,0,10,0,0,0,0,0,29,0
6,30,1,2016,14,0,0,83,0,0,10,0,0,0,0,0,18,10
6,30,1,2016,15,0,0,83,0,0,10,0,0,0,0,0,0,29
6,30,1,2016,16,0,0,83,0,0,10,0,0,0,0,0,0,28
6,30,1,2016,17,0,0,84,0,0,9,0,0,0,0,0,0,26
6,30,1,2016,18,0,0,83,0,0,10,0,0,0,0,0,0,26
6,30,1,2016,19,0,0,83,0,0,10,0,0,0,0,0,0,28
6,30,1,2016,20,0,0,83,0,0,10,0,0,0,0,0,0,28
6,30,1,2016,21,0,0,83,0,0,10,0,0,0,0,0,0,29
6,30,1,2016,22,0,0,83,0,0,10,0,0,0,0,0,0,28
6,30,1,2016,23,0,0,83,0,0,10,0,0,0,0,0,0,25
7,31,1,2016,0,0,0,83,0,0,9,0,0,0,0,0,0,22
7,31,1,2016,1,0,0,84,0,0,10,0,0,0,0,0,0,22
7,31,1,2016,2,0,0,83,0,0,10,0,0,0,0,0,0,22
7,31,1,2016,3,0,0,84,0,0,10,0,0,0,0,0,0,28
7,31,1,2016,4,0,0,84,0,0,11,0,0,0,0,0,0,34
7,31,1,2016,5,0,0,84,0,0,14,0,0,0,0,0,0,39
7,31,1,2016,6,0,0,85,0,0,13,0,0,0,0,0,0,38
7,31,1,2016,7,0,0,84,0,0,14,0,0,0,0,0,0,39
7,31,1,2016,8,0,0,84,0,0,14,0,0,0,0,0,0,38
7,31,1,2016,9,0,0,84,0,0,14,0,0,0,0,0,0,39
7,31,1,2016,10,0,0,83,0,0,9,0,0,0,0,0,0,20
7,31,1,2016,11,0,0,84,0,0,10,0,0,0,0,0,0,20
7,31,1,2016,12,0,0,84,0,0,10,0,0,0,0,0,0,24
7,31,1,2016,13,0,0,84,0,0,10,0,0,0,0,0,0,22
7,31,1,2016,14,0,0,83,0,0,10,0,0,0,0,0,8,13
7,31,1,2016,15,0,0,84,0,0,10,0,0,0,0,0,23,0
7,31,1,2016,16,0,0,84,0,0,10,0,0,0,0,0,23,0
7,31,1,2016,17,0,0,84,0,0,9,0,0,0,0,0,22,0
7,31,1,2016,18,0,0,83,0,0,10,0,0,0,0,0,21,0
7,31,1,2016,19,0,0,84,0,0,10,0,0,0,0,0,22,0
7,31,1,2016,20,0,45,28,0,7,4,0,0,0,0,13,7,0
