,Name,Values
639,ep1_2_time5_m_flow,0.0
640,ep1_2_time5_delp,0.0
641,ep1_3_time5_m_flow,0.0
642,ep1_3_time5_delp,0.0
643,ep1_4_time5_m_flow,0.0
644,ep1_4_time5_delp,0.0
645,ep2_1_time5_m_flow,0.0
646,ep2_1_time5_delp,0.0
647,ep2_2_time5_m_flow,0.0
648,ep2_2_time5_delp,0.0
649,ep2_3_time5_m_flow,0.0
650,ep2_3_time5_delp,0.0
651,ep2_4_time5_m_flow,0.0
652,ep2_4_time5_delp,0.0
653,ep3_1_time5_m_flow,0.0
654,ep3_1_time5_delp,0.0
655,ep3_2_time5_m_flow,0.0
656,ep3_2_time5_delp,0.0
657,ep3_3_time5_m_flow,0.0
658,ep3_3_time5_delp,0.0
659,ep3_4_time5_m_flow,0.0
660,ep3_4_time5_delp,0.0
661,cp1_1_time5_m_flow,0.0
662,cp1_1_time5_delp,0.0
663,cp1_2_time5_m_flow,0.0
664,cp1_2_time5_delp,0.0
665,cp1_3_time5_m_flow,0.0
666,cp1_3_time5_delp,0.0
667,cp1_4_time5_m_flow,0.0
668,cp1_4_time5_delp,0.0
669,cp2_1_time5_m_flow,0.0
670,cp2_1_time5_delp,0.0
671,cp2_2_time5_m_flow,0.0
672,cp2_2_time5_delp,0.0
673,cp2_3_time5_m_flow,0.0
674,cp2_3_time5_delp,0.0
675,cp2_4_time5_m_flow,0.0
676,cp2_4_time5_delp,0.0
677,cp3_1_time5_m_flow,0.0
678,cp3_1_time5_delp,0.0
679,cp3_2_time5_m_flow,0.0
680,cp3_2_time5_delp,0.0
681,cp3_3_time5_m_flow,0.0
682,cp3_3_time5_delp,0.0
683,cp3_4_time5_m_flow,0.0
684,cp3_4_time5_delp,0.0
685,dist_np_combi_0_0_time5_m_flow,0.0
686,dist_np_combi_0_0_time5_delp,0.0
687,dist_np_combi_0_1_time5_m_flow,0.0
688,dist_np_combi_0_1_time5_delp,0.0
689,dist_np_combi_0_2_time5_m_flow,0.0
690,dist_np_combi_0_2_time5_delp,0.0
691,dist_np_combi_0_3_time5_m_flow,0.0
692,dist_np_combi_0_3_time5_delp,0.0
693,dist_np_combi_1_0_time5_m_flow,0.0
694,dist_np_combi_1_0_time5_delp,0.0
695,dist_np_combi_1_1_time5_m_flow,0.0
696,dist_np_combi_1_1_time5_delp,0.0
697,dist_np_combi_1_2_time5_m_flow,0.0
698,dist_np_combi_1_2_time5_delp,0.0
699,dist_np_combi_1_3_time5_m_flow,0.0
700,dist_np_combi_1_3_time5_delp,0.0
701,dist_np_combi_2_0_time5_m_flow,0.0
702,dist_np_combi_2_0_time5_delp,0.0
703,dist_np_combi_2_1_time5_m_flow,0.0
704,dist_np_combi_2_1_time5_delp,0.0
705,dist_np_combi_2_2_time5_m_flow,0.0
706,dist_np_combi_2_2_time5_delp,0.0
707,dist_np_combi_2_3_time5_m_flow,0.0
708,dist_np_combi_2_3_time5_delp,0.0
709,dist_np_combi_3_0_time5_m_flow,0.0
710,dist_np_combi_3_0_time5_delp,0.0
711,dist_np_combi_3_1_time5_m_flow,0.0
712,dist_np_combi_3_1_time5_delp,0.0
713,dist_np_combi_3_2_time5_m_flow,0.0
714,dist_np_combi_3_2_time5_delp,0.0
715,dist_np_combi_3_3_time5_m_flow,0.0
716,dist_np_combi_3_3_time5_delp,0.0
717,dist_np_combi_4_0_time5_m_flow,0.0
718,dist_np_combi_4_0_time5_delp,0.0
719,dist_np_combi_4_1_time5_m_flow,0.0
720,dist_np_combi_4_1_time5_delp,0.0
721,dist_np_combi_4_2_time5_m_flow,0.0
722,dist_np_combi_4_2_time5_delp,0.0
723,dist_np_combi_4_3_time5_m_flow,0.0
724,dist_np_combi_4_3_time5_delp,0.0
725,dist_np_combi_5_0_time5_m_flow,0.0
726,dist_np_combi_5_0_time5_delp,0.3153061133986941
727,dist_np_combi_5_1_time5_m_flow,0.0
728,dist_np_combi_5_1_time5_delp,0.0
729,dist_np_combi_5_2_time5_m_flow,0.0
730,dist_np_combi_5_2_time5_delp,0.0
731,dist_np_combi_5_3_time5_m_flow,0.0
732,dist_np_combi_5_3_time5_delp,0.0
733,dist_np_combi_6_0_time5_m_flow,0.0
734,dist_np_combi_6_0_time5_delp,0.0
735,dist_np_combi_6_1_time5_m_flow,0.0
736,dist_np_combi_6_1_time5_delp,0.0
737,dist_np_combi_6_2_time5_m_flow,0.0
738,dist_np_combi_6_2_time5_delp,0.0
739,dist_np_combi_6_3_time5_m_flow,0.0
740,dist_np_combi_6_3_time5_delp,0.0
741,enwk_1_time5_m_flow,0.0
742,enwk_2_time5_m_flow,0.0
743,enwk_3_time5_m_flow,0.0
744,enwk_4_time5_m_flow,0.0
745,cnwk_1_time5_m_flow,0.0
746,cnwk_2_time5_m_flow,0.0
747,cnwk_3_time5_m_flow,0.0
748,cnwk_4_time5_m_flow,0.0
749,cts_time5_q_rej,0.0
750,ch1_1_time6_q_out,0.0
751,ch1_2_time6_q_out,0.0
752,ch1_3_time6_q_out,0.0
753,ch1_4_time6_q_out,0.0
754,ch2_1_time6_q_out,0.0
755,ch2_2_time6_q_out,0.0
756,ch2_3_time6_q_out,0.0
757,ch2_4_time6_q_out,0.0
758,ch3_1_time6_q_out,0.0
759,ch3_2_time6_q_out,0.0
760,ch3_3_time6_q_out,0.0
761,ch3_4_time6_q_out,0.0
762,ep1_1_time6_m_flow,0.0
763,ep1_1_time6_delp,0.0
764,ep1_2_time6_m_flow,0.0
765,ep1_2_time6_delp,0.0
766,ep1_3_time6_m_flow,0.0
767,ep1_3_time6_delp,0.0
768,ep1_4_time6_m_flow,0.0
769,ep1_4_time6_delp,0.0
770,ep2_1_time6_m_flow,0.0
771,ep2_1_time6_delp,0.0
772,ep2_2_time6_m_flow,0.0
773,ep2_2_time6_delp,0.0
774,ep2_3_time6_m_flow,0.0
775,ep2_3_time6_delp,0.0
776,ep2_4_time6_m_flow,0.0
777,ep2_4_time6_delp,0.0
778,ep3_1_time6_m_flow,0.0
779,ep3_1_time6_delp,0.0
780,ep3_2_time6_m_flow,0.0
781,ep3_2_time6_delp,0.0
782,ep3_3_time6_m_flow,0.0
783,ep3_3_time6_delp,0.0
784,ep3_4_time6_m_flow,0.0
785,ep3_4_time6_delp,0.0
786,cp1_1_time6_m_flow,0.0
787,cp1_1_time6_delp,0.0
788,cp1_2_time6_m_flow,0.0
789,cp1_2_time6_delp,0.0
790,cp1_3_time6_m_flow,0.0
791,cp1_3_time6_delp,0.0
792,cp1_4_time6_m_flow,0.0
793,cp1_4_time6_delp,0.0
794,cp2_1_time6_m_flow,0.0
795,cp2_1_time6_delp,0.0
796,cp2_2_time6_m_flow,0.0
797,cp2_2_time6_delp,0.0
798,cp2_3_time6_m_flow,0.0
799,cp2_3_time6_delp,0.0
800,cp2_4_time6_m_flow,0.0
801,cp2_4_time6_delp,0.0
802,cp3_1_time6_m_flow,0.0
803,cp3_1_time6_delp,0.0
804,cp3_2_time6_m_flow,0.0
805,cp3_2_time6_delp,0.0
806,cp3_3_time6_m_flow,0.0
807,cp3_3_time6_delp,0.0
808,cp3_4_time6_m_flow,0.0
809,cp3_4_time6_delp,0.0
810,dist_np_combi_0_0_time6_m_flow,0.0
811,dist_np_combi_0_0_time6_delp,0.0
812,dist_np_combi_0_1_time6_m_flow,0.0
813,dist_np_combi_0_1_time6_delp,0.0
814,dist_np_combi_0_2_time6_m_flow,0.0
815,dist_np_combi_0_2_time6_delp,0.0
816,dist_np_combi_0_3_time6_m_flow,0.0
817,dist_np_combi_0_3_time6_delp,0.0
818,dist_np_combi_1_0_time6_m_flow,0.0
819,dist_np_combi_1_0_time6_delp,0.0
820,dist_np_combi_1_1_time6_m_flow,0.0
821,dist_np_combi_1_1_time6_delp,0.0
822,dist_np_combi_1_2_time6_m_flow,0.0
823,dist_np_combi_1_2_time6_delp,0.0
824,dist_np_combi_1_3_time6_m_flow,0.0
825,dist_np_combi_1_3_time6_delp,0.0
826,dist_np_combi_2_0_time6_m_flow,0.0
827,dist_np_combi_2_0_time6_delp,0.0
828,dist_np_combi_2_1_time6_m_flow,0.0
829,dist_np_combi_2_1_time6_delp,0.0
830,dist_np_combi_2_2_time6_m_flow,0.0
831,dist_np_combi_2_2_time6_delp,0.0
832,dist_np_combi_2_3_time6_m_flow,0.0
833,dist_np_combi_2_3_time6_delp,0.0
834,dist_np_combi_3_0_time6_m_flow,0.0
835,dist_np_combi_3_0_time6_delp,0.0
836,dist_np_combi_3_1_time6_m_flow,0.0
837,dist_np_combi_3_1_time6_delp,0.0
838,dist_np_combi_3_2_time6_m_flow,0.0
839,dist_np_combi_3_2_time6_delp,0.0
840,dist_np_combi_3_3_time6_m_flow,0.0
841,dist_np_combi_3_3_time6_delp,0.0
842,dist_np_combi_4_0_time6_m_flow,0.0
843,dist_np_combi_4_0_time6_delp,0.0
844,dist_np_combi_4_1_time6_m_flow,0.0
845,dist_np_combi_4_1_time6_delp,0.0
846,dist_np_combi_4_2_time6_m_flow,0.0
847,dist_np_combi_4_2_time6_delp,0.0
848,dist_np_combi_4_3_time6_m_flow,0.0
849,dist_np_combi_4_3_time6_delp,0.0
850,dist_np_combi_5_0_time6_m_flow,0.0
851,dist_np_combi_5_0_time6_delp,0.3151744005803063
852,dist_np_combi_5_1_time6_m_flow,0.0
853,dist_np_combi_5_1_time6_delp,0.0
854,dist_np_combi_5_2_time6_m_flow,0.0
855,dist_np_combi_5_2_time6_delp,0.0
856,dist_np_combi_5_3_time6_m_flow,0.0
857,dist_np_combi_5_3_time6_delp,0.0
858,dist_np_combi_6_0_time6_m_flow,0.0
859,dist_np_combi_6_0_time6_delp,0.0
860,dist_np_combi_6_1_time6_m_flow,0.0
861,dist_np_combi_6_1_time6_delp,0.0
862,dist_np_combi_6_2_time6_m_flow,0.0
863,dist_np_combi_6_2_time6_delp,0.0
864,dist_np_combi_6_3_time6_m_flow,0.0
865,dist_np_combi_6_3_time6_delp,0.0
866,enwk_1_time6_m_flow,0.0
867,enwk_2_time6_m_flow,0.0
868,enwk_3_time6_m_flow,0.0
869,enwk_4_time6_m_flow,0.0
870,cnwk_1_time6_m_flow,0.0
871,cnwk_2_time6_m_flow,0.0
872,cnwk_3_time6_m_flow,0.0
873,cnwk_4_time6_m_flow,0.0
874,cts_time6_q_rej,0.0
875,ch1_1_time7_q_out,0.0
876,ch1_2_time7_q_out,942.3984575750025
877,ch1_3_time7_q_out,0.0
878,ch1_4_time7_q_out,0.0
879,ch2_1_time7_q_out,0.0
880,ch2_2_time7_q_out,0.0
881,ch2_3_time7_q_out,0.0
882,ch2_4_time7_q_out,0.0
883,ch3_1_time7_q_out,0.0
884,ch3_2_time7_q_out,0.0
885,ch3_3_time7_q_out,0.0
886,ch3_4_time7_q_out,0.0
887,ep1_1_time7_m_flow,0.0
888,ep1_1_time7_delp,3.1115035337034143
889,ep1_2_time7_m_flow,0.0
890,ep1_2_time7_delp,0.0
891,ep1_3_time7_m_flow,0.0
892,ep1_3_time7_delp,0.0
893,ep1_4_time7_m_flow,0.0
894,ep1_4_time7_delp,0.0
895,ep2_1_time7_m_flow,0.0
896,ep2_1_time7_delp,0.0
897,ep2_2_time7_m_flow,0.0
898,ep2_2_time7_delp,0.0
899,ep2_3_time7_m_flow,0.0
900,ep2_3_time7_delp,0.0
901,ep2_4_time7_m_flow,0.0
902,ep2_4_time7_delp,0.0
903,ep3_1_time7_m_flow,0.0
904,ep3_1_time7_delp,0.0
905,ep3_2_time7_m_flow,0.0
906,ep3_2_time7_delp,0.0
907,ep3_3_time7_m_flow,0.0
908,ep3_3_time7_delp,0.0
909,ep3_4_time7_m_flow,0.0
910,ep3_4_time7_delp,0.0
911,cp1_1_time7_m_flow,0.0
912,cp1_1_time7_delp,2.999395610053705
913,cp1_2_time7_m_flow,0.0
914,cp1_2_time7_delp,0.0
915,cp1_3_time7_m_flow,0.0
916,cp1_3_time7_delp,0.0
917,cp1_4_time7_m_flow,0.0
918,cp1_4_time7_delp,0.0
919,cp2_1_time7_m_flow,0.0
920,cp2_1_time7_delp,0.0
921,cp2_2_time7_m_flow,0.0
922,cp2_2_time7_delp,0.0
923,cp2_3_time7_m_flow,0.0
924,cp2_3_time7_delp,0.0
925,cp2_4_time7_m_flow,0.0
926,cp2_4_time7_delp,0.0
927,cp3_1_time7_m_flow,0.0
928,cp3_1_time7_delp,0.0
929,cp3_2_time7_m_flow,0.0
930,cp3_2_time7_delp,0.0
931,cp3_3_time7_m_flow,0.0
932,cp3_3_time7_delp,0.0
933,cp3_4_time7_m_flow,0.0
934,cp3_4_time7_delp,0.0
935,dist_np_combi_0_0_time7_m_flow,0.0
936,dist_np_combi_0_0_time7_delp,0.0
937,dist_np_combi_0_1_time7_m_flow,0.0
938,dist_np_combi_0_1_time7_delp,0.0
939,dist_np_combi_0_2_time7_m_flow,0.0
940,dist_np_combi_0_2_time7_delp,0.0
941,dist_np_combi_0_3_time7_m_flow,0.0
942,dist_np_combi_0_3_time7_delp,0.0
943,dist_np_combi_1_0_time7_m_flow,0.0
944,dist_np_combi_1_0_time7_delp,0.0
945,dist_np_combi_1_1_time7_m_flow,0.0
946,dist_np_combi_1_1_time7_delp,0.0
947,dist_np_combi_1_2_time7_m_flow,0.0
948,dist_np_combi_1_2_time7_delp,0.0
949,dist_np_combi_1_3_time7_m_flow,0.0
950,dist_np_combi_1_3_time7_delp,0.0
951,dist_np_combi_2_0_time7_m_flow,0.0
952,dist_np_combi_2_0_time7_delp,0.0
953,dist_np_combi_2_1_time7_m_flow,0.0
954,dist_np_combi_2_1_time7_delp,0.0
955,dist_np_combi_2_2_time7_m_flow,0.0
956,dist_np_combi_2_2_time7_delp,0.0
957,dist_np_combi_2_3_time7_m_flow,0.0
958,dist_np_combi_2_3_time7_delp,0.0
959,dist_np_combi_3_0_time7_m_flow,0.0
960,dist_np_combi_3_0_time7_delp,0.0
961,dist_np_combi_3_1_time7_m_flow,0.0
962,dist_np_combi_3_1_time7_delp,0.0
963,dist_np_combi_3_2_time7_m_flow,0.0
964,dist_np_combi_3_2_time7_delp,0.0
965,dist_np_combi_3_3_time7_m_flow,0.0
966,dist_np_combi_3_3_time7_delp,0.0
967,dist_np_combi_4_0_time7_m_flow,0.0
968,dist_np_combi_4_0_time7_delp,0.0
969,dist_np_combi_4_1_time7_m_flow,0.0
970,dist_np_combi_4_1_time7_delp,0.0
971,dist_np_combi_4_2_time7_m_flow,0.0
972,dist_np_combi_4_2_time7_delp,0.0
973,dist_np_combi_4_3_time7_m_flow,0.0
974,dist_np_combi_4_3_time7_delp,0.0
975,dist_np_combi_5_0_time7_m_flow,0.0
976,dist_np_combi_5_0_time7_delp,3.1019145743080294
977,dist_np_combi_5_1_time7_m_flow,0.0
978,dist_np_combi_5_1_time7_delp,0.0
979,dist_np_combi_5_2_time7_m_flow,0.0
980,dist_np_combi_5_2_time7_delp,0.0
981,dist_np_combi_5_3_time7_m_flow,0.0
982,dist_np_combi_5_3_time7_delp,0.0
983,dist_np_combi_6_0_time7_m_flow,0.0
984,dist_np_combi_6_0_time7_delp,0.0
985,dist_np_combi_6_1_time7_m_flow,0.0
986,dist_np_combi_6_1_time7_delp,0.0
987,dist_np_combi_6_2_time7_m_flow,0.0
988,dist_np_combi_6_2_time7_delp,0.0
989,dist_np_combi_6_3_time7_m_flow,0.0
990,dist_np_combi_6_3_time7_delp,0.0
991,enwk_1_time7_m_flow,0.0
992,enwk_2_time7_m_flow,0.0
993,enwk_3_time7_m_flow,0.0
994,enwk_4_time7_m_flow,0.0
995,cnwk_1_time7_m_flow,0.0
996,cnwk_2_time7_m_flow,0.0
997,cnwk_3_time7_m_flow,0.0
998,cnwk_4_time7_m_flow,0.0
999,cts_time7_q_rej,0.0
1000,ch1_1_time8_q_out,0.0
1001,ch1_2_time8_q_out,0.0
1002,ch1_3_time8_q_out,1000.0
1003,ch1_4_time8_q_out,0.0
1004,ch2_1_time8_q_out,0.0
1005,ch2_2_time8_q_out,0.0
1006,ch2_3_time8_q_out,0.0
1007,ch2_4_time8_q_out,5497.5
1008,ch3_1_time8_q_out,0.0
1009,ch3_2_time8_q_out,0.0
1010,ch3_3_time8_q_out,0.0
1011,ch3_4_time8_q_out,0.0
1012,ep1_1_time8_m_flow,0.0
1013,ep1_1_time8_delp,3.394210365427149
1014,ep1_2_time8_m_flow,0.0
1015,ep1_2_time8_delp,0.0
1016,ep1_3_time8_m_flow,0.0
1017,ep1_3_time8_delp,0.0
1018,ep1_4_time8_m_flow,0.0
1019,ep1_4_time8_delp,0.0
1020,ep2_1_time8_m_flow,0.0
1021,ep2_1_time8_delp,9.944684473020969
1022,ep2_2_time8_m_flow,0.0
1023,ep2_2_time8_delp,0.0
1024,ep2_3_time8_m_flow,0.0
1025,ep2_3_time8_delp,0.0
1026,ep2_4_time8_m_flow,0.0
1027,ep2_4_time8_delp,0.0
1028,ep3_1_time8_m_flow,0.0
1029,ep3_1_time8_delp,0.0
1030,ep3_2_time8_m_flow,0.0
1031,ep3_2_time8_delp,0.0
1032,ep3_3_time8_m_flow,0.0
1033,ep3_3_time8_delp,0.0
1034,ep3_4_time8_m_flow,0.0
1035,ep3_4_time8_delp,0.0
1036,cp1_1_time8_m_flow,0.0
1037,cp1_1_time8_delp,3.1738825101184656
1038,cp1_2_time8_m_flow,0.0
1039,cp1_2_time8_delp,0.0
1040,cp1_3_time8_m_flow,0.0
1041,cp1_3_time8_delp,0.0
1042,cp1_4_time8_m_flow,0.0
1043,cp1_4_time8_delp,0.0
1044,cp2_1_time8_m_flow,0.0
1045,cp2_1_time8_delp,10.060696142806655
1046,cp2_2_time8_m_flow,0.0
1047,cp2_2_time8_delp,0.0
1048,cp2_3_time8_m_flow,0.0
1049,cp2_3_time8_delp,0.0
1050,cp2_4_time8_m_flow,0.0
1051,cp2_4_time8_delp,0.0
1052,cp3_1_time8_m_flow,0.0
1053,cp3_1_time8_delp,0.0
1054,cp3_2_time8_m_flow,0.0
1055,cp3_2_time8_delp,0.0
1056,cp3_3_time8_m_flow,0.0
1057,cp3_3_time8_delp,0.0
1058,cp3_4_time8_m_flow,0.0
1059,cp3_4_time8_delp,0.0
1060,dist_np_combi_0_0_time8_m_flow,0.0
1061,dist_np_combi_0_0_time8_delp,0.0
1062,dist_np_combi_0_1_time8_m_flow,0.0
1063,dist_np_combi_0_1_time8_delp,0.0
1064,dist_np_combi_0_2_time8_m_flow,0.0
1065,dist_np_combi_0_2_time8_delp,0.0
1066,dist_np_combi_0_3_time8_m_flow,0.0
1067,dist_np_combi_0_3_time8_delp,0.0
1068,dist_np_combi_1_0_time8_m_flow,0.0
1069,dist_np_combi_1_0_time8_delp,0.0
1070,dist_np_combi_1_1_time8_m_flow,0.0
1071,dist_np_combi_1_1_time8_delp,0.0
1072,dist_np_combi_1_2_time8_m_flow,0.0
1073,dist_np_combi_1_2_time8_delp,0.0
1074,dist_np_combi_1_3_time8_m_flow,0.0
1075,dist_np_combi_1_3_time8_delp,0.0
1076,dist_np_combi_2_0_time8_m_flow,0.0
1077,dist_np_combi_2_0_time8_delp,0.0
1078,dist_np_combi_2_1_time8_m_flow,0.0
1079,dist_np_combi_2_1_time8_delp,0.0
1080,dist_np_combi_2_2_time8_m_flow,0.0
1081,dist_np_combi_2_2_time8_delp,0.0
1082,dist_np_combi_2_3_time8_m_flow,0.0
1083,dist_np_combi_2_3_time8_delp,0.0
1084,dist_np_combi_3_0_time8_m_flow,0.0
1085,dist_np_combi_3_0_time8_delp,0.0
1086,dist_np_combi_3_1_time8_m_flow,0.0
1087,dist_np_combi_3_1_time8_delp,0.0
1088,dist_np_combi_3_2_time8_m_flow,0.0
1089,dist_np_combi_3_2_time8_delp,0.0
1090,dist_np_combi_3_3_time8_m_flow,0.0
1091,dist_np_combi_3_3_time8_delp,0.0
1092,dist_np_combi_4_0_time8_m_flow,0.0
1093,dist_np_combi_4_0_time8_delp,0.0
1094,dist_np_combi_4_1_time8_m_flow,0.0
1095,dist_np_combi_4_1_time8_delp,0.0
1096,dist_np_combi_4_2_time8_m_flow,0.0
1097,dist_np_combi_4_2_time8_delp,0.0
1098,dist_np_combi_4_3_time8_m_flow,0.0
1099,dist_np_combi_4_3_time8_delp,0.0
1100,dist_np_combi_5_0_time8_m_flow,0.0
1101,dist_np_combi_5_0_time8_delp,4.930738665537621
1102,dist_np_combi_5_1_time8_m_flow,0.0
1103,dist_np_combi_5_1_time8_delp,0.0
1104,dist_np_combi_5_2_time8_m_flow,0.0
1105,dist_np_combi_5_2_time8_delp,0.0
1106,dist_np_combi_5_3_time8_m_flow,0.0
1107,dist_np_combi_5_3_time8_delp,0.0
1108,dist_np_combi_6_0_time8_m_flow,0.0
1109,dist_np_combi_6_0_time8_delp,0.0
1110,dist_np_combi_6_1_time8_m_flow,0.0
1111,dist_np_combi_6_1_time8_delp,0.0
1112,dist_np_combi_6_2_time8_m_flow,0.0
1113,dist_np_combi_6_2_time8_delp,0.0
1114,dist_np_combi_6_3_time8_m_flow,0.0
1115,dist_np_combi_6_3_time8_delp,0.0
1116,enwk_1_time8_m_flow,0.0
1117,enwk_2_time8_m_flow,0.0
1118,enwk_3_time8_m_flow,0.0
1119,enwk_4_time8_m_flow,0.0
1120,cnwk_1_time8_m_flow,0.0
1121,cnwk_2_time8_m_flow,0.0
1122,cnwk_3_time8_m_flow,0.0
1123,cnwk_4_time8_m_flow,0.0
1124,cts_time8_q_rej,0.0
1125,ch1_1_time9_q_out,0.0
1126,ch1_2_time9_q_out,0.0
1127,ch1_3_time9_q_out,0.0
1128,ch1_4_time9_q_out,0.0
1129,ch2_1_time9_q_out,0.0
1130,ch2_2_time9_q_out,0.0
1131,ch2_3_time9_q_out,0.0
1132,ch2_4_time9_q_out,0.0
1133,ch3_1_time9_q_out,0.0
1134,ch3_2_time9_q_out,0.0
1135,ch3_3_time9_q_out,0.0
1136,ch3_4_time9_q_out,0.0
1137,ep1_1_time9_m_flow,0.0
1138,ep1_1_time9_delp,0.0
1139,ep1_2_time9_m_flow,0.0
1140,ep1_2_time9_delp,0.0
1141,ep1_3_time9_m_flow,0.0
1142,ep1_3_time9_delp,0.0
1143,ep1_4_time9_m_flow,0.0
1144,ep1_4_time9_delp,0.0
1145,ep2_1_time9_m_flow,0.0
1146,ep2_1_time9_delp,0.0
1147,ep2_2_time9_m_flow,0.0
1148,ep2_2_time9_delp,0.0
1149,ep2_3_time9_m_flow,0.0
1150,ep2_3_time9_delp,0.0
1151,ep2_4_time9_m_flow,0.0
1152,ep2_4_time9_delp,0.0
1153,ep3_1_time9_m_flow,0.0
1154,ep3_1_time9_delp,0.0
1155,ep3_2_time9_m_flow,0.0
1156,ep3_2_time9_delp,0.0
1157,ep3_3_time9_m_flow,0.0
1158,ep3_3_time9_delp,0.0
1159,ep3_4_time9_m_flow,0.0
1160,ep3_4_time9_delp,0.0
1161,cp1_1_time9_m_flow,0.0
1162,cp1_1_time9_delp,0.0
1163,cp1_2_time9_m_flow,0.0
1164,cp1_2_time9_delp,0.0
1165,cp1_3_time9_m_flow,0.0
1166,cp1_3_time9_delp,0.0
1167,cp1_4_time9_m_flow,0.0
1168,cp1_4_time9_delp,0.0
1169,cp2_1_time9_m_flow,0.0
1170,cp2_1_time9_delp,0.0
1171,cp2_2_time9_m_flow,0.0
1172,cp2_2_time9_delp,0.0
1173,cp2_3_time9_m_flow,0.0
1174,cp2_3_time9_delp,0.0
1175,cp2_4_time9_m_flow,0.0
1176,cp2_4_time9_delp,0.0
1177,cp3_1_time9_m_flow,0.0
1178,cp3_1_time9_delp,0.0
1179,cp3_2_time9_m_flow,0.0
1180,cp3_2_time9_delp,0.0
1181,cp3_3_time9_m_flow,0.0
1182,cp3_3_time9_delp,0.0
1183,cp3_4_time9_m_flow,0.0
1184,cp3_4_time9_delp,0.0
1185,dist_np_combi_0_0_time9_m_flow,0.0
1186,dist_np_combi_0_0_time9_delp,0.0
1187,dist_np_combi_0_1_time9_m_flow,0.0
1188,dist_np_combi_0_1_time9_delp,0.0
1189,dist_np_combi_0_2_time9_m_flow,0.0
1190,dist_np_combi_0_2_time9_delp,0.0
1191,dist_np_combi_0_3_time9_m_flow,0.0
1192,dist_np_combi_0_3_time9_delp,0.0
1193,dist_np_combi_1_0_time9_m_flow,0.0
1194,dist_np_combi_1_0_time9_delp,0.0
1195,dist_np_combi_1_1_time9_m_flow,0.0
1196,dist_np_combi_1_1_time9_delp,0.0
1197,dist_np_combi_1_2_time9_m_flow,0.0
1198,dist_np_combi_1_2_time9_delp,0.0
1199,dist_np_combi_1_3_time9_m_flow,0.0
1200,dist_np_combi_1_3_time9_delp,0.0
1201,dist_np_combi_2_0_time9_m_flow,0.0
1202,dist_np_combi_2_0_time9_delp,0.0
1203,dist_np_combi_2_1_time9_m_flow,0.0
1204,dist_np_combi_2_1_time9_delp,0.0
1205,dist_np_combi_2_2_time9_m_flow,0.0
1206,dist_np_combi_2_2_time9_delp,0.0
1207,dist_np_combi_2_3_time9_m_flow,0.0
1208,dist_np_combi_2_3_time9_delp,0.0
1209,dist_np_combi_3_0_time9_m_flow,0.0
1210,dist_np_combi_3_0_time9_delp,0.0
1211,dist_np_combi_3_1_time9_m_flow,0.0
1212,dist_np_combi_3_1_time9_delp,0.0
1213,dist_np_combi_3_2_time9_m_flow,0.0
1214,dist_np_combi_3_2_time9_delp,0.0
1215,dist_np_combi_3_3_time9_m_flow,0.0
1216,dist_np_combi_3_3_time9_delp,0.0
1217,dist_np_combi_4_0_time9_m_flow,0.0
1218,dist_np_combi_4_0_time9_delp,0.0
1219,dist_np_combi_4_1_time9_m_flow,0.0
1220,dist_np_combi_4_1_time9_delp,0.0
1221,dist_np_combi_4_2_time9_m_flow,0.0
1222,dist_np_combi_4_2_time9_delp,0.0
1223,dist_np_combi_4_3_time9_m_flow,0.0
1224,dist_np_combi_4_3_time9_delp,0.0
1225,dist_np_combi_5_0_time9_m_flow,0.0
1226,dist_np_combi_5_0_time9_delp,3.962523817172167
1227,dist_np_combi_5_1_time9_m_flow,0.0
1228,dist_np_combi_5_1_time9_delp,0.0
1229,dist_np_combi_5_2_time9_m_flow,0.0
1230,dist_np_combi_5_2_time9_delp,0.0
1231,dist_np_combi_5_3_time9_m_flow,0.0
1232,dist_np_combi_5_3_time9_delp,0.0
1233,dist_np_combi_6_0_time9_m_flow,0.0
1234,dist_np_combi_6_0_time9_delp,0.0
1235,dist_np_combi_6_1_time9_m_flow,0.0
1236,dist_np_combi_6_1_time9_delp,0.0
1237,dist_np_combi_6_2_time9_m_flow,0.0
1238,dist_np_combi_6_2_time9_delp,0.0
1239,dist_np_combi_6_3_time9_m_flow,0.0
1240,dist_np_combi_6_3_time9_delp,0.0
1241,enwk_1_time9_m_flow,0.0
1242,enwk_2_time9_m_flow,0.0
1243,enwk_3_time9_m_flow,0.0
1244,enwk_4_time9_m_flow,0.0
1245,cnwk_1_time9_m_flow,0.0
1246,cnwk_2_time9_m_flow,0.0
1247,cnwk_3_time9_m_flow,0.0
1248,cnwk_4_time9_m_flow,0.0
1249,cts_time9_q_rej,0.0
1250,ch1_1_time10_q_out,0.0
1251,ch1_2_time10_q_out,0.0
1252,ch1_3_time10_q_out,0.0
1253,ch1_4_time10_q_out,0.0
1254,ch2_1_time10_q_out,0.0
1255,ch2_2_time10_q_out,0.0
1256,ch2_3_time10_q_out,0.0
1257,ch2_4_time10_q_out,0.0
1258,ch3_1_time10_q_out,0.0
1259,ch3_2_time10_q_out,0.0
1260,ch3_3_time10_q_out,0.0
1261,ch3_4_time10_q_out,0.0
1262,ep1_1_time10_m_flow,0.0
1263,ep1_1_time10_delp,0.0
1264,ep1_2_time10_m_flow,0.0
1265,ep1_2_time10_delp,0.0
1266,ep1_3_time10_m_flow,0.0
